id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
3041395,daxing_meo,2018-04-28 21:00:00,Hail,14.4,999.1,87.0,0.1,999017.0
3041396,fangshan_meo,2018-04-28 21:00:00,Hail,14.7,997.9,86.0,0.3,339.0
3041397,xiayunling_meo,2018-04-28 21:00:00,Sunny/clear,13.0,957.1,83.0,0.0,999017.0
3042913,shunyi_meo,2018-04-28 22:00:00,Hail,17.6,1000.7,85.0,1.0,35.0
3042914,hadian_meo,2018-04-28 22:00:00,Hail,16.4,998.4,88.0,0.9,46.0
3042915,yanqing_meo,2018-04-28 22:00:00,Hail,13.0,949.0,86.0,0.7,325.0
3042916,miyun_meo,2018-04-28 22:00:00,Thundershower,14.4,995.9,98.0,0.7,50.0
3042917,huairou_meo,2018-04-28 22:00:00,Cloudy,16.3,995.4,89.0,1.6,319.0
3042918,shangdianzi_meo,2018-04-28 22:00:00,Cloudy,14.7,970.4,92.0,0.6,187.0
3042919,pinggu_meo,2018-04-28 22:00:00,Hail,16.3,1000.6,88.0,1.5,95.0
3042920,tongzhou_meo,2018-04-28 22:00:00,Overcast,14.7,1001.8,94.0,1.1,101.0
3042921,chaoyang_meo,2018-04-28 22:00:00,Cloudy,16.6,1000.0,90.0,0.6,52.0
3042922,pingchang_meo,2018-04-28 22:00:00,Hail,16.6,995.3,82.0,1.6,346.0
3042923,zhaitang_meo,2018-04-28 22:00:00,Cloudy,11.6,954.4,90.0,0.5,109.0
3042924,mentougou_meo,2018-04-28 22:00:00,Hail,16.6,994.1,75.0,2.0,306.0
3042925,beijing_meo,2018-04-28 22:00:00,Hail,16.2,1000.2,80.0,0.8,115.0
3042926,shijingshan_meo,2018-04-28 22:00:00,Cloudy,15.5,996.5,91.0,0.3,339.0
3042927,fengtai_meo,2018-04-28 22:00:00,Cloudy,16.0,997.5,93.0,0.7,292.0
3042928,daxing_meo,2018-04-28 22:00:00,Cloudy,14.2,999.4,91.0,1.1,141.0
3042929,fangshan_meo,2018-04-28 22:00:00,Hail,14.5,998.3,87.0,0.7,83.0
3042930,xiayunling_meo,2018-04-28 22:00:00,Sunny/clear,12.7,957.7,84.0,0.5,154.0
3044446,shunyi_meo,2018-04-28 23:00:00,Hail,18.8,1001.0,75.0,1.5,77.0
3044447,hadian_meo,2018-04-28 23:00:00,Hail,17.7,998.8,82.0,1.2,31.0
3044448,yanqing_meo,2018-04-28 23:00:00,Hail,14.6,949.3,81.0,0.3,64.0
3044449,miyun_meo,2018-04-28 23:00:00,Overcast,16.0,996.2,99.0,0.7,46.0
3044450,huairou_meo,2018-04-28 23:00:00,Hail,17.3,995.7,87.0,1.2,318.0
3044451,shangdianzi_meo,2018-04-28 23:00:00,Cloudy,17.0,970.8,87.0,0.0,999017.0
3044452,pinggu_meo,2018-04-28 23:00:00,Hail,18.3,1001.0,78.0,0.5,80.0
3044453,tongzhou_meo,2018-04-28 23:00:00,Hail,17.4,1002.2,78.0,2.0,116.0
3044454,chaoyang_meo,2018-04-28 23:00:00,Hail,18.5,1000.4,85.0,0.6,40.0
3044455,pingchang_meo,2018-04-28 23:00:00,Hail,17.7,995.5,80.0,0.7,237.0
3044456,zhaitang_meo,2018-04-28 23:00:00,Hail,13.9,954.5,80.0,1.0,68.0
3044457,mentougou_meo,2018-04-28 23:00:00,Hail,17.5,994.5,72.0,1.3,319.0
3044458,beijing_meo,2018-04-28 23:00:00,Hail,19.3,1000.6,64.0,1.0,142.0
3044459,shijingshan_meo,2018-04-28 23:00:00,Cloudy,17.0,996.9,89.0,0.3,176.0
3044460,fengtai_meo,2018-04-28 23:00:00,Cloudy,17.3,997.8,91.0,0.0,999017.0
3044461,daxing_meo,2018-04-28 23:00:00,Hail,17.2,999.9,77.0,1.1,130.0
3044462,fangshan_meo,2018-04-28 23:00:00,Hail,16.1,998.6,84.0,0.6,33.0
3044463,xiayunling_meo,2018-04-28 23:00:00,Sunny/clear,14.1,958.0,79.0,0.3,342.0
