id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
3079700,shangdianzi_meo,2018-04-29 22:00:00,Sunny/clear,15.1,978.6,66.0,1.8,57.0
3079701,pinggu_meo,2018-04-29 22:00:00,Sunny/clear,15.2,1008.6,73.0,0.1,999017.0
3079702,tongzhou_meo,2018-04-29 22:00:00,Sunny/clear,17.1,1010.2,67.0,1.9,96.0
3079703,chaoyang_meo,2018-04-29 22:00:00,Sunny/clear,18.8,1008.7,56.0,1.0,161.0
3079704,pingchang_meo,2018-04-29 22:00:00,Sunny/clear,16.8,1003.7,57.0,1.3,360.0
3079705,zhaitang_meo,2018-04-29 22:00:00,Sunny/clear,13.0,961.9,70.0,0.7,164.0
3079706,mentougou_meo,2018-04-29 22:00:00,Sunny/clear,17.9,1003.2,60.0,1.2,186.0
3079707,beijing_meo,2018-04-29 22:00:00,Sunny/clear,18.4,1009.2,58.0,1.1,71.0
3079708,shijingshan_meo,2018-04-29 22:00:00,Sunny/clear,17.7,1005.5,59.0,1.3,204.0
3079709,fengtai_meo,2018-04-29 22:00:00,Sunny/clear,17.6,1006.6,66.0,1.6,220.0
3079710,daxing_meo,2018-04-29 22:00:00,Sunny/clear,17.3,1008.4,65.0,2.3,102.0
3079711,fangshan_meo,2018-04-29 22:00:00,Sunny/clear,16.5,1007.4,54.0,1.0,79.0
3079712,xiayunling_meo,2018-04-29 22:00:00,Sunny/clear,14.5,966.0,73.0,0.8,242.0
3081228,shunyi_meo,2018-04-29 23:00:00,Sunny/clear,19.3,1010.6,56.0,1.3,153.0
3081229,hadian_meo,2018-04-29 23:00:00,Sunny/clear,19.4,1008.4,57.0,1.3,207.0
3081230,yanqing_meo,2018-04-29 23:00:00,Sunny/clear,15.6,957.3,51.0,1.2,55.0
3081231,miyun_meo,2018-04-29 23:00:00,Sunny/clear,17.6,1005.7,73.0,0.4,143.0
3081232,huairou_meo,2018-04-29 23:00:00,Sunny/clear,17.1,1005.0,67.0,0.5,301.0
3081233,shangdianzi_meo,2018-04-29 23:00:00,Sunny/clear,16.0,979.9,66.0,2.3,60.0
3081234,pinggu_meo,2018-04-29 23:00:00,Sunny/clear,18.1,1010.2,57.0,1.5,57.0
3081235,tongzhou_meo,2018-04-29 23:00:00,Sunny/clear,18.0,1011.6,68.0,2.6,123.0
3081236,chaoyang_meo,2018-04-29 23:00:00,Sunny/clear,18.9,1010.0,58.0,1.9,150.0
3081237,pingchang_meo,2018-04-29 23:00:00,Sunny/clear,18.6,1005.0,58.0,0.2,999017.0
3081238,zhaitang_meo,2018-04-29 23:00:00,Sunny/clear,15.0,962.6,65.0,0.4,215.0
3081239,mentougou_meo,2018-04-29 23:00:00,Sunny/clear,19.1,1004.3,56.0,1.4,157.0
3081240,beijing_meo,2018-04-29 23:00:00,Sunny/clear,18.8,1010.3,61.0,1.8,121.0
3081241,shijingshan_meo,2018-04-29 23:00:00,Sunny/clear,19.5,1006.7,53.0,1.3,152.0
3081242,fengtai_meo,2018-04-29 23:00:00,Sunny/clear,19.8,1007.7,56.0,0.7,232.0
3081243,daxing_meo,2018-04-29 23:00:00,Sunny/clear,18.5,1009.5,64.0,1.2,141.0
3081244,fangshan_meo,2018-04-29 23:00:00,Sunny/clear,17.9,1008.4,60.0,0.5,314.0
3081245,xiayunling_meo,2018-04-29 23:00:00,Sunny/clear,15.3,966.9,71.0,0.5,327.0
