key_col,predict_PM2.5,predict_PM10,predict_O3
shunyi#2018-05-03 00:00:00,87.3307388306,155.289425659,48.5605789185
shunyi#2018-05-03 01:00:00,89.604776001,144.709371948,58.8701553345
shunyi#2018-05-03 02:00:00,83.62967453,137.192625427,84.1083145142
shunyi#2018-05-03 03:00:00,80.1210548401,130.043711853,105.428242493
shunyi#2018-05-03 04:00:00,78.8293899536,116.258027649,115.473968506
shunyi#2018-05-03 05:00:00,56.6157241821,112.673403931,127.867254639
shunyi#2018-05-03 06:00:00,49.1827396393,111.808013916,129.173603821
shunyi#2018-05-03 07:00:00,60.3439598083,104.782099915,136.693664551
shunyi#2018-05-03 08:00:00,54.7554069519,104.305996704,122.46312561
shunyi#2018-05-03 09:00:00,45.1447395325,114.441519165,113.429542542
shunyi#2018-05-03 10:00:00,52.5544822693,121.320457458,97.9170166016
shunyi#2018-05-03 11:00:00,56.0919685364,117.378858948,85.8089675903
shunyi#2018-05-03 12:00:00,80.6612091064,132.39692688,84.1067657471
shunyi#2018-05-03 13:00:00,70.7455291748,123.730491638,69.4293060303
shunyi#2018-05-03 14:00:00,57.5023460388,137.153717041,65.6493377686
shunyi#2018-05-03 15:00:00,58.2306060791,108.93473053,65.6379394531
shunyi#2018-05-03 16:00:00,58.8044319153,129.97366333,50.56823349
shunyi#2018-05-03 17:00:00,63.0661430359,104.827896118,31.1711158752
shunyi#2018-05-03 18:00:00,66.1819992065,105.87688446,37.9844169617
shunyi#2018-05-03 19:00:00,58.603805542,131.964584351,26.907119751
shunyi#2018-05-03 20:00:00,64.5887069702,133.349227905,13.5997276306
shunyi#2018-05-03 21:00:00,80.7203445435,89.0342102051,30.7483711243
shunyi#2018-05-03 22:00:00,77.7378082275,91.7226028442,48.8059005737
shunyi#2018-05-03 23:00:00,76.1662750244,117.895385742,40.679523468
tiantan#2018-05-02 00:00:00,33.6678056107,95.4807761536,36.7615234833
tiantan#2018-05-02 01:00:00,40.33295121,119.400272186,42.9672829742
tiantan#2018-05-02 02:00:00,36.2598119354,71.7538062134,52.3320677338
tiantan#2018-05-02 03:00:00,26.1892847443,112.878624268,62.7615886993
tiantan#2018-05-02 04:00:00,47.048375061,165.331185425,88.2295332794
tiantan#2018-05-02 05:00:00,48.5598458099,50.1141524048,80.5955441895
tiantan#2018-05-02 06:00:00,44.8531606445,87.7584233093,94.3265667114
tiantan#2018-05-02 07:00:00,41.6302280121,88.2504490356,90.4840217285
tiantan#2018-05-02 08:00:00,38.3103376923,90.5497766724,88.4698742065
tiantan#2018-05-02 09:00:00,37.8537836914,84.8256690063,92.3760167847
tiantan#2018-05-02 10:00:00,39.7882135162,74.094435791,73.6979793091
tiantan#2018-05-02 11:00:00,41.3189935608,96.2783688354,64.6211120605
tiantan#2018-05-02 12:00:00,66.0874380493,111.568820496,70.4436859131
tiantan#2018-05-02 13:00:00,70.5077606201,110.975746155,64.2953533936
tiantan#2018-05-02 14:00:00,75.0223117065,103.014658813,55.9854382324
tiantan#2018-05-02 15:00:00,64.4445695496,99.9072924805,48.4831538391
tiantan#2018-05-02 16:00:00,58.4166873169,93.85368927,42.1163975525
tiantan#2018-05-02 17:00:00,54.7443803406,104.222382202,42.7908370972
tiantan#2018-05-02 18:00:00,49.9324127197,110.211754761,37.9274282837
tiantan#2018-05-02 19:00:00,50.1563959503,115.547878418,37.0780235291
tiantan#2018-05-02 20:00:00,46.2945539093,116.791089783,35.3083966064
tiantan#2018-05-02 21:00:00,50.1174850464,119.532059937,29.3184384155
tiantan#2018-05-02 22:00:00,66.0379440308,139.811258545,26.7169001007
tiantan#2018-05-02 23:00:00,59.8042539978,132.836176453,21.684429512
tiantan#2018-05-03 00:00:00,93.3844284058,134.059326172,30.9451522827
tiantan#2018-05-03 01:00:00,87.4794441223,126.756413269,46.4351112366
tiantan#2018-05-03 02:00:00,82.5682907104,133.531729126,62.49008255
tiantan#2018-05-03 03:00:00,87.2009811401,122.504371643,74.9170310974
tiantan#2018-05-03 04:00:00,88.6330566406,114.517668152,81.8996994019
tiantan#2018-05-03 05:00:00,72.3003845215,120.002444458,88.7067230225
tiantan#2018-05-03 06:00:00,62.4756866455,114.179216003,98.9085876465
tiantan#2018-05-03 07:00:00,64.1573554993,83.4259613037,118.28144989
tiantan#2018-05-03 08:00:00,55.0680603027,95.7630004883,101.932452393
tiantan#2018-05-03 09:00:00,50.5855735779,102.329342651,96.80675354
tiantan#2018-05-03 10:00:00,62.3419670105,102.943740845,83.6178161621
tiantan#2018-05-03 11:00:00,63.4226585388,111.808781433,74.2292709351
tiantan#2018-05-03 12:00:00,64.5732269287,134.80279541,66.5823745728
tiantan#2018-05-03 13:00:00,68.5952758789,116.321899414,48.0279922485
tiantan#2018-05-03 14:00:00,70.3296279907,107.357170105,37.0615272522
tiantan#2018-05-03 15:00:00,75.8610153198,116.604431152,33.0479698181
tiantan#2018-05-03 16:00:00,73.8971099854,110.066215515,37.5704231262
tiantan#2018-05-03 17:00:00,87.0198059082,113.457527161,36.1455230713
tiantan#2018-05-03 18:00:00,82.8364334106,108.853622437,47.4297981262
tiantan#2018-05-03 19:00:00,83.7094802856,111.689239502,46.8204460144
tiantan#2018-05-03 20:00:00,92.718132019,119.206222534,35.0439834595
tiantan#2018-05-03 21:00:00,104.368400574,135.325073242,36.4968605042
tiantan#2018-05-03 22:00:00,106.678039551,143.768463135,33.7098007202
tiantan#2018-05-03 23:00:00,100.905296326,149.977386475,41.1559562683
tongzhou#2018-05-02 00:00:00,41.4270664673,99.3993188477,42.0848172455
tongzhou#2018-05-02 01:00:00,42.2137910156,123.325261841,55.2919238281
tongzhou#2018-05-02 02:00:00,40.8962572327,92.4377249146,75.352822464
tongzhou#2018-05-02 03:00:00,46.6085670471,90.2259210815,96.6851748657
tongzhou#2018-05-02 04:00:00,35.5888114624,151.252005798,89.6615911865
tongzhou#2018-05-02 05:00:00,54.2692794724,120.561115631,98.375734314
tongzhou#2018-05-02 06:00:00,41.5590400543,102.467573059,109.617551819
tongzhou#2018-05-02 07:00:00,42.7705689392,100.901549133,112.070771362
tongzhou#2018-05-02 08:00:00,43.0285768433,102.630429138,109.331303284
tongzhou#2018-05-02 09:00:00,41.8450609741,103.176975952,104.86860791
tongzhou#2018-05-02 10:00:00,47.6727051392,115.482503296,85.7492540283
tongzhou#2018-05-02 11:00:00,50.5344298096,104.920683777,76.8705753174
tongzhou#2018-05-02 12:00:00,77.5690261841,107.645253296,77.0529351807
tongzhou#2018-05-02 13:00:00,73.1436199951,112.011686401,73.8348400879
tongzhou#2018-05-02 14:00:00,70.281027832,116.278620911,64.5976409912
tongzhou#2018-05-02 15:00:00,62.8543759155,105.644350891,55.4002787781
tongzhou#2018-05-02 16:00:00,65.0203529358,103.684755554,41.5704452515
tongzhou#2018-05-02 17:00:00,64.6761871338,105.246791077,36.6837345886
tongzhou#2018-05-02 18:00:00,56.3177481079,104.942081299,33.7404425049
tongzhou#2018-05-02 19:00:00,62.2205831909,112.613352356,25.7366908264
tongzhou#2018-05-02 20:00:00,68.2978860474,111.262897949,25.6046443176
tongzhou#2018-05-02 21:00:00,64.9428031921,114.219764099,21.9575677872
tongzhou#2018-05-02 22:00:00,65.2332029724,121.238969116,25.7526294708
tongzhou#2018-05-02 23:00:00,65.3464308167,129.97171875,27.2469632721
tongzhou#2018-05-03 00:00:00,81.3690795898,155.260733032,42.239969635
tongzhou#2018-05-03 01:00:00,92.0165374756,142.649493408,53.3555198669
tongzhou#2018-05-03 02:00:00,87.6499786377,150.441960144,82.7395378113
tongzhou#2018-05-03 03:00:00,83.5157363892,132.984512329,92.018258667
tongzhou#2018-05-03 04:00:00,77.8219169617,125.672412109,98.3905303955
tongzhou#2018-05-03 05:00:00,63.8298408508,117.203523254,101.389013672
tongzhou#2018-05-03 06:00:00,56.2441093445,108.889614868,113.445103455
tongzhou#2018-05-03 07:00:00,61.9189056396,107.925006104,117.353483582
tongzhou#2018-05-03 08:00:00,49.533455658,118.403662109,114.885475159
tongzhou#2018-05-03 09:00:00,53.5408096313,118.765353394,97.5742904663
tongzhou#2018-05-03 10:00:00,65.5467308044,127.965374756,92.342414856
tongzhou#2018-05-03 11:00:00,63.8145606995,125.385862732,62.6826858521
tongzhou#2018-05-03 12:00:00,78.2200546265,133.7550354,55.2472343445
tongzhou#2018-05-03 13:00:00,71.7570877075,124.262130737,59.2143974304
tongzhou#2018-05-03 14:00:00,71.9019775391,125.176391602,54.5771827698
tongzhou#2018-05-03 15:00:00,89.5120849609,112.327484131,55.3434524536
tongzhou#2018-05-03 16:00:00,88.8369750977,112.715538025,48.7301979065
tongzhou#2018-05-03 17:00:00,88.3867874146,115.074005127,49.4408683777
tongzhou#2018-05-03 18:00:00,60.9637489319,92.5545120239,40.5123100281
tongzhou#2018-05-03 19:00:00,60.9543113708,123.747215271,25.2191505432
tongzhou#2018-05-03 20:00:00,91.1018066406,138.263000488,26.2646865845
tongzhou#2018-05-03 21:00:00,104.962928772,141.985610962,28.6228618622
tongzhou#2018-05-03 22:00:00,114.917633057,157.102920532,21.9775009155
tongzhou#2018-05-03 23:00:00,102.293876648,162.939697266,32.6435432434
wanliu#2018-05-02 00:00:00,35.5684095078,95.9777944946,35.0972775803
wanliu#2018-05-02 01:00:00,39.0939631729,106.747912964,48.0594781876
wanliu#2018-05-02 02:00:00,27.7027640381,81.9894745178,67.7407508392
wanliu#2018-05-02 03:00:00,32.8661877289,111.88389386,89.9730304871
wanliu#2018-05-02 04:00:00,35.9616217346,72.3441429138,78.2704230347
wanliu#2018-05-02 05:00:00,36.7710770035,56.7294602661,98.1816462402
wanliu#2018-05-02 06:00:00,42.8872902069,102.281917175,103.792344788
wanliu#2018-05-02 07:00:00,38.1451440887,98.4158673706,108.808625061
wanliu#2018-05-02 08:00:00,38.2614840546,101.781194763,109.163614502
wanliu#2018-05-02 09:00:00,34.6567192383,105.190564331,89.3284263306
wanliu#2018-05-02 10:00:00,38.1435128174,89.7773696289,75.1861369629
wanliu#2018-05-02 11:00:00,36.2923896942,86.2541242676,60.6011661377
wanliu#2018-05-02 12:00:00,55.2381538391,111.633787231,75.5209307861
wanliu#2018-05-02 13:00:00,68.8659873962,128.600729065,60.6904943848
wanliu#2018-05-02 14:00:00,60.5745558167,115.910526428,64.1461421204
wanliu#2018-05-02 15:00:00,58.4081256104,104.057641602,56.472789917
wanliu#2018-05-02 16:00:00,60.454276886,100.456411438,45.126728363
wanliu#2018-05-02 17:00:00,56.9742089844,100.417799072,42.1714683533
wanliu#2018-05-02 18:00:00,51.2733818054,103.478177185,32.1571115112
wanliu#2018-05-02 19:00:00,47.1656867981,109.993268127,25.3781613922
wanliu#2018-05-02 20:00:00,53.0899362183,113.481206055,23.7101209259
wanliu#2018-05-02 21:00:00,52.2059677124,122.803339539,21.0512531281
wanliu#2018-05-02 22:00:00,63.2270237732,122.896599426,16.3987247467
wanliu#2018-05-02 23:00:00,59.1614842224,133.12276062,22.9028625488
wanliu#2018-05-03 00:00:00,82.6817245483,148.961346436,34.371805191
wanliu#2018-05-03 01:00:00,80.977596283,138.7407547,56.1345436096
wanliu#2018-05-03 02:00:00,77.6601470947,141.461766052,83.4381164551
wanliu#2018-05-03 03:00:00,83.7712402344,142.977029419,105.922639465
wanliu#2018-05-03 04:00:00,84.5659484863,136.073196411,123.117100525
wanliu#2018-05-03 05:00:00,78.7595367432,128.692706299,138.267735291
wanliu#2018-05-03 06:00:00,73.7480964661,135.036663818,143.982896423
wanliu#2018-05-03 07:00:00,79.0965461731,118.622792053,152.144320679
wanliu#2018-05-03 08:00:00,69.6136558533,131.195553589,133.74287262
wanliu#2018-05-03 09:00:00,63.4820159912,127.675415039,107.17890625
wanliu#2018-05-03 10:00:00,75.2612380981,128.311605835,80.4327285767
wanliu#2018-05-03 11:00:00,74.6237716675,144.699002075,68.810962677
wanliu#2018-05-03 12:00:00,91.7916946411,168.095275879,72.0949630737
wanliu#2018-05-03 13:00:00,72.6387481689,151.710037231,52.0517425537
wanliu#2018-05-03 14:00:00,77.6259689331,128.639129639,44.6251907349
wanliu#2018-05-03 15:00:00,85.0152282715,96.5338516235,40.385597229
wanliu#2018-05-03 16:00:00,71.2682800293,124.975143433,51.5445327759
wanliu#2018-05-03 17:00:00,75.0745391846,134.478851318,32.205116272
wanliu#2018-05-03 18:00:00,68.9363861084,118.391716003,36.9727249146
wanliu#2018-05-03 19:00:00,75.770324707,120.983894348,42.8985977173
wanliu#2018-05-03 20:00:00,75.1979370117,114.421157837,24.5322799683
wanliu#2018-05-03 21:00:00,71.9051818848,136.809616089,22.1824054718
wanliu#2018-05-03 22:00:00,82.5806503296,122.69392395,25.5832023621
wanliu#2018-05-03 23:00:00,91.8720169067,137.474884033,20.183506012
wanshouxigong#2018-05-02 00:00:00,27.4059352608,93.9735666351,48.4852517548
wanshouxigong#2018-05-02 01:00:00,36.9511099358,105.059877396,59.5179237213
wanshouxigong#2018-05-02 02:00:00,35.3789620667,71.2574612732,66.3134424133
wanshouxigong#2018-05-02 03:00:00,38.1198881683,134.500651917,82.116436554
wanshouxigong#2018-05-02 04:00:00,29.0355633698,152.089416443,66.4121009521
wanshouxigong#2018-05-02 05:00:00,25.4137475433,61.1065272217,100.27881601
wanshouxigong#2018-05-02 06:00:00,39.9543163605,110.189387573,114.794715515
wanshouxigong#2018-05-02 07:00:00,37.8284908752,104.672468201,106.847682922
wanshouxigong#2018-05-02 08:00:00,37.495083725,99.2199750977,102.607937561
wanshouxigong#2018-05-02 09:00:00,35.0204614563,81.6408262939,88.4717583008
wanshouxigong#2018-05-02 10:00:00,39.0452988739,84.0424634705,73.306382782
wanshouxigong#2018-05-02 11:00:00,35.547454895,88.5923796387,65.5987597656
wanshouxigong#2018-05-02 12:00:00,56.1323027039,108.773642578,78.6311062622
wanshouxigong#2018-05-02 13:00:00,66.2183276367,105.977769775,72.6821463013
wanshouxigong#2018-05-02 14:00:00,66.6431729126,106.717583313,65.6836981201
wanshouxigong#2018-05-02 15:00:00,59.5552090454,102.53940094,55.7543814087
wanshouxigong#2018-05-02 16:00:00,63.9627502441,96.8268780518,46.4031091309
wanshouxigong#2018-05-02 17:00:00,54.9353030396,103.455995178,46.3456390381
wanshouxigong#2018-05-02 18:00:00,45.623106308,107.718558044,46.5160513306
wanshouxigong#2018-05-02 19:00:00,47.0186541748,109.525988464,40.2245906067
wanshouxigong#2018-05-02 20:00:00,48.5516301727,106.035541077,29.6211016083
wanshouxigong#2018-05-02 21:00:00,45.8565898132,106.369535217,26.7843999481
wanshouxigong#2018-05-02 22:00:00,56.4596180725,115.674025269,28.8882944489
wanshouxigong#2018-05-02 23:00:00,52.9728638458,106.769798279,31.4723830414
wanshouxigong#2018-05-03 00:00:00,89.7891342163,141.889933777,47.0745307922
wanshouxigong#2018-05-03 01:00:00,81.4367477417,130.705729675,66.4431137085
wanshouxigong#2018-05-03 02:00:00,77.588520813,131.4532547,81.5405426025
wanshouxigong#2018-05-03 03:00:00,80.1223251343,135.643614197,94.8731887817
wanshouxigong#2018-05-03 04:00:00,82.7023765564,130.430052185,93.0321960449
wanshouxigong#2018-05-03 05:00:00,74.9963348389,132.217945862,98.8485107422
wanshouxigong#2018-05-03 06:00:00,55.457383728,120.51756897,107.732003784
wanshouxigong#2018-05-03 07:00:00,63.2952941895,106.143249512,116.765966797
wanshouxigong#2018-05-03 08:00:00,59.6139709473,103.107859802,99.2680221558
wanshouxigong#2018-05-03 09:00:00,58.5773544312,119.024125671,89.6534301758
wanshouxigong#2018-05-03 10:00:00,64.5454238892,116.045611572,73.9258323669
wanshouxigong#2018-05-03 11:00:00,53.6865486145,120.108883667,68.6526725769
wanshouxigong#2018-05-03 12:00:00,66.3555145264,138.392288208,65.4375686646
wanshouxigong#2018-05-03 13:00:00,66.9984436035,134.412994385,51.2738456726
wanshouxigong#2018-05-03 14:00:00,71.1002502441,151.678207397,52.20262146
wanshouxigong#2018-05-03 15:00:00,73.8485412598,139.240600586,58.0422096252
wanshouxigong#2018-05-03 16:00:00,76.6057510376,142.51725769,53.8014259338
wanshouxigong#2018-05-03 17:00:00,84.0122146606,132.084259033,55.0203361511
wanshouxigong#2018-05-03 18:00:00,58.5958175659,112.043731689,73.202507019
wanshouxigong#2018-05-03 19:00:00,55.5502586365,99.830581665,67.4703598022
wanshouxigong#2018-05-03 20:00:00,66.1608123779,100.056602478,29.1749305725
wanshouxigong#2018-05-03 21:00:00,80.4219970703,122.280052185,33.9915504456
wanshouxigong#2018-05-03 22:00:00,85.9155960083,125.826797485,20.0698814392
wanshouxigong#2018-05-03 23:00:00,79.9137573242,122.442810059,36.4196548462
xizhimenbei#2018-05-02 00:00:00,48.3059780426,98.4567517242,28.6302974701
xizhimenbei#2018-05-02 01:00:00,54.2874394379,131.527735275,40.3058375549
xizhimenbei#2018-05-02 02:00:00,45.7580099792,80.843928772,51.4427806091
xizhimenbei#2018-05-02 03:00:00,35.8533257294,75.0595896606,74.0450175323
xizhimenbei#2018-05-02 04:00:00,32.61225,146.455133209,62.995891922
xizhimenbei#2018-05-02 05:00:00,82.4499263763,56.8569867249,52.32815271
xizhimenbei#2018-05-02 06:00:00,52.705817627,95.2773260498,85.7829801636
xizhimenbei#2018-05-02 07:00:00,40.768993454,87.9379780884,80.2184841919
xizhimenbei#2018-05-02 08:00:00,44.7989236145,88.1207363892,79.2407335815
xizhimenbei#2018-05-02 09:00:00,48.2045947266,91.4677197876,73.0612529907
xizhimenbei#2018-05-02 10:00:00,50.0987336731,96.9238001709,66.5687501221
xizhimenbei#2018-05-02 11:00:00,52.6806019287,102.561964233,58.9568476563
xizhimenbei#2018-05-02 12:00:00,68.7217111206,112.400039063,51.5382244873
xizhimenbei#2018-05-02 13:00:00,75.3563156128,122.735615234,54.1743836975
xizhimenbei#2018-05-02 14:00:00,76.2263803101,107.039588623,50.072026062
xizhimenbei#2018-05-02 15:00:00,58.0179785156,103.439414368,44.8337435913
xizhimenbei#2018-05-02 16:00:00,58.774254303,110.215579834,43.1750733948
xizhimenbei#2018-05-02 17:00:00,64.3478523254,106.148487549,34.7008726501
xizhimenbei#2018-05-02 18:00:00,53.7972750854,107.326316528,28.2908804321
xizhimenbei#2018-05-02 19:00:00,50.2370550537,116.187843323,25.300635376
xizhimenbei#2018-05-02 20:00:00,55.156217041,122.470861816,21.6082718658
xizhimenbei#2018-05-02 21:00:00,46.9958898926,119.607728577,12.871700964
xizhimenbei#2018-05-02 22:00:00,58.7582290649,123.821620483,10.685929966
xizhimenbei#2018-05-02 23:00:00,56.5030729675,126.183519287,17.1030595779
xizhimenbei#2018-05-03 00:00:00,74.5144638062,136.098054504,29.424105072
xizhimenbei#2018-05-03 01:00:00,79.3159858704,133.915919495,44.5967124939
xizhimenbei#2018-05-03 02:00:00,79.861341095,139.510983276,60.0080993652
xizhimenbei#2018-05-03 03:00:00,71.4510848999,130.765516663,69.5649200439
xizhimenbei#2018-05-03 04:00:00,81.7044273376,130.582781982,82.7472045898
xizhimenbei#2018-05-03 05:00:00,94.8890090942,134.542855835,80.9822891235
xizhimenbei#2018-05-03 06:00:00,93.783404541,128.546063232,86.3291259766
xizhimenbei#2018-05-03 07:00:00,72.9611061096,105.704324341,84.2820053101
xizhimenbei#2018-05-03 08:00:00,55.1360549927,119.820019531,74.5045089722
xizhimenbei#2018-05-03 09:00:00,57.6256149292,132.834565735,70.8021987915
xizhimenbei#2018-05-03 10:00:00,74.2864593506,133.656626892,63.4304206848
xizhimenbei#2018-05-03 11:00:00,71.5480102539,134.803778076,56.234753418
xizhimenbei#2018-05-03 12:00:00,86.1453323364,127.576782227,49.428024292
xizhimenbei#2018-05-03 13:00:00,90.7830047607,89.0570220947,35.2455024719
xizhimenbei#2018-05-03 14:00:00,80.2938079834,90.3261795044,35.5991020203
xizhimenbei#2018-05-03 15:00:00,59.2010765076,89.220085144,45.9706268311
xizhimenbei#2018-05-03 16:00:00,50.7205810547,110.576332092,45.406703949
xizhimenbei#2018-05-03 17:00:00,71.4085998535,124.056724548,31.2132415771
xizhimenbei#2018-05-03 18:00:00,71.177116394,117.46182251,34.4832458496
xizhimenbei#2018-05-03 19:00:00,64.261100769,112.458358765,28.2021026611
xizhimenbei#2018-05-03 20:00:00,66.4447097778,91.1400756836,17.4778900146
xizhimenbei#2018-05-03 21:00:00,70.8168869019,111.176567078,4.38371229172
xizhimenbei#2018-05-03 22:00:00,76.5228500366,112.66028595,15.2998323441
xizhimenbei#2018-05-03 23:00:00,84.5452957153,143.154663086,23.9992008209
yanqin#2018-05-02 00:00:00,32.4416720963,107.532352539,41.6697786102
yanqin#2018-05-02 01:00:00,32.8483934402,131.006303284,56.1112550049
yanqin#2018-05-02 02:00:00,34.516604187,79.337017395,72.9349199524
yanqin#2018-05-02 03:00:00,40.6724690094,160.695468292,92.3373919373
yanqin#2018-05-02 04:00:00,58.2255975037,63.5127857361,88.5149907532
yanqin#2018-05-02 05:00:00,26.9305172424,172.011511902,103.330696228
yanqin#2018-05-02 06:00:00,55.4003503418,134.829027832,103.012268494
yanqin#2018-05-02 07:00:00,49.322283432,118.28870813,112.523780701
yanqin#2018-05-02 08:00:00,42.1073250427,118.852895813,109.198235229
yanqin#2018-05-02 09:00:00,41.2761936188,100.815631714,100.560964233
yanqin#2018-05-02 10:00:00,41.7259248352,107.665893738,91.6078544922
yanqin#2018-05-02 11:00:00,46.1552026062,111.749123169,82.7615067749
yanqin#2018-05-02 12:00:00,53.8155090332,111.380785217,72.1173687744
yanqin#2018-05-02 13:00:00,47.061473999,101.27489563,71.8025744629
yanqin#2018-05-02 14:00:00,48.5561642456,104.693765259,54.99684021
yanqin#2018-05-02 15:00:00,56.6027690125,109.436425476,56.0779859924
yanqin#2018-05-02 16:00:00,61.5211552429,112.669128113,48.8918559265
yanqin#2018-05-02 17:00:00,59.8483164978,105.739969482,36.5459859467
yanqin#2018-05-02 18:00:00,56.870388031,106.336270447,32.691572876
yanqin#2018-05-02 19:00:00,60.1190522766,112.936187134,25.7478123474
yanqin#2018-05-02 20:00:00,60.242660675,115.69581543,19.387638092
yanqin#2018-05-02 21:00:00,50.3463615417,117.623040161,21.1678715515
yanqin#2018-05-02 22:00:00,44.155050354,133.849483032,15.1517864609
yanqin#2018-05-02 23:00:00,45.3600546265,134.955688171,21.1166320801
yanqin#2018-05-03 00:00:00,67.1218353271,140.224703979,32.4587284088
yanqin#2018-05-03 01:00:00,66.7664886475,137.259117126,45.3130393982
yanqin#2018-05-03 02:00:00,70.649079895,142.655944824,59.261089325
yanqin#2018-05-03 03:00:00,71.6790542603,142.483563232,84.2908660889
yanqin#2018-05-03 04:00:00,79.7732810974,130.487611389,91.6780426025
yanqin#2018-05-03 05:00:00,60.0098739624,146.142384338,103.117810059
yanqin#2018-05-03 06:00:00,61.6347587585,140.044863892,120.449014282
yanqin#2018-05-03 07:00:00,68.5115341187,122.171856689,119.367295837
yanqin#2018-05-03 08:00:00,67.5331916809,150.536639404,116.417280579
yanqin#2018-05-03 09:00:00,73.6778633118,156.769989014,114.343182373
yanqin#2018-05-03 10:00:00,74.4111175537,145.580349731,104.71227417
yanqin#2018-05-03 11:00:00,60.6427429199,141.516445923,76.8951766968
yanqin#2018-05-03 12:00:00,59.6788597107,128.079833984,88.8370895386
yanqin#2018-05-03 13:00:00,65.7775421143,114.348640442,68.1676635742
yanqin#2018-05-03 14:00:00,60.9356384277,102.095985413,59.4911804199
yanqin#2018-05-03 15:00:00,86.4479446411,127.697952271,54.7754554749
yanqin#2018-05-03 16:00:00,79.1998138428,107.641639709,52.4036827087
yanqin#2018-05-03 17:00:00,80.9752731323,137.704681396,48.4605712891
yanqin#2018-05-03 18:00:00,87.8187103271,154.264602661,52.2213058472
yanqin#2018-05-03 19:00:00,77.1328659058,148.899627686,55.2658233643
yanqin#2018-05-03 20:00:00,81.4130020142,137.212127686,45.9363327026
yanqin#2018-05-03 21:00:00,91.2999801636,131.673583984,34.7038383484
yanqin#2018-05-03 22:00:00,82.8205566406,134.123428345,35.8071556091
yanqin#2018-05-03 23:00:00,79.1967849731,133.043243408,38.6615409851
yizhuang#2018-05-02 00:00:00,30.5551091461,86.017342804,35.3000171738
yizhuang#2018-05-02 01:00:00,35.8901224365,108.484080139,47.3401624832
yizhuang#2018-05-02 02:00:00,35.3640174103,72.8636984253,53.9423211517
yizhuang#2018-05-02 03:00:00,41.6323963318,90.694394928,91.0921380615
yizhuang#2018-05-02 04:00:00,31.4133979187,125.384887329,62.6900372009
yizhuang#2018-05-02 05:00:00,23.6678888321,82.0204643555,101.441050415
yizhuang#2018-05-02 06:00:00,42.1406419373,80.0598143616,99.6178031006
yizhuang#2018-05-02 07:00:00,41.6296101532,94.7231569214,99.0522122192
yizhuang#2018-05-02 08:00:00,37.4942861176,90.3088004761,92.2766195679
yizhuang#2018-05-02 09:00:00,40.6004781189,87.7568065491,98.3366630859
yizhuang#2018-05-02 10:00:00,40.9569685364,90.5103043823,85.0784849243
yizhuang#2018-05-02 11:00:00,41.8201568146,96.3558640137,82.0163583374
yizhuang#2018-05-02 12:00:00,57.9209536743,93.805930481,81.4335354614
yizhuang#2018-05-02 13:00:00,69.7502052307,106.490480957,78.8516645813
yizhuang#2018-05-02 14:00:00,69.4606858826,102.241762085,74.5008863831
yizhuang#2018-05-02 15:00:00,57.2098365784,100.732214355,54.2736781311
yizhuang#2018-05-02 16:00:00,58.4992628479,105.728623657,49.3277770996
yizhuang#2018-05-02 17:00:00,56.2828196716,104.05584259,48.4041191101
yizhuang#2018-05-02 18:00:00,52.9994801331,108.768068237,46.7152259827
yizhuang#2018-05-02 19:00:00,55.5705462646,115.697035828,42.1791070557
yizhuang#2018-05-02 20:00:00,53.5460415649,113.214050598,43.8650714111
yizhuang#2018-05-02 21:00:00,61.9808296204,117.071860657,32.5700756836
yizhuang#2018-05-02 22:00:00,56.0100382996,132.85713501,25.2232209396
yizhuang#2018-05-02 23:00:00,57.4171876526,126.191202393,17.8505609894
yizhuang#2018-05-03 00:00:00,90.3479553223,134.954074097,42.4583839417
yizhuang#2018-05-03 01:00:00,87.5704681396,131.310281372,57.0693389893
yizhuang#2018-05-03 02:00:00,81.4171302795,135.615803528,69.762689209
yizhuang#2018-05-03 03:00:00,82.4677703857,123.5465271,92.7362884521
yizhuang#2018-05-03 04:00:00,87.743686676,117.709725952,108.23572998
yizhuang#2018-05-03 05:00:00,75.461227417,125.428128052,110.131582642
yizhuang#2018-05-03 06:00:00,67.8418960571,115.927716064,130.317221069
yizhuang#2018-05-03 07:00:00,69.1968505859,103.791213989,132.593066406
yizhuang#2018-05-03 08:00:00,47.2118392944,101.697909546,128.745484924
yizhuang#2018-05-03 09:00:00,56.8257751465,110.706756592,104.526060486
yizhuang#2018-05-03 10:00:00,70.9401626587,110.009336853,101.655554199
yizhuang#2018-05-03 11:00:00,69.213760376,116.714196777,78.5766616821
yizhuang#2018-05-03 12:00:00,66.1777114868,140.932617188,40.262966156
yizhuang#2018-05-03 13:00:00,56.5192337036,106.078819275,47.2191734314
yizhuang#2018-05-03 14:00:00,74.3496398926,106.896446228,37.4416656494
yizhuang#2018-05-03 15:00:00,96.0902633667,120.908256531,36.1836051941
yizhuang#2018-05-03 16:00:00,83.7674942017,123.92615509,32.676410675
yizhuang#2018-05-03 17:00:00,87.2801742554,112.247711182,19.1945400238
yizhuang#2018-05-03 18:00:00,69.6844100952,116.133911133,32.3032989502
yizhuang#2018-05-03 19:00:00,60.0949630737,120.851913452,28.2248497009
yizhuang#2018-05-03 20:00:00,79.3448181152,120.416770935,22.1683673859
yizhuang#2018-05-03 21:00:00,84.1375579834,153.553329468,19.6767139435
yizhuang#2018-05-03 22:00:00,87.1767578125,145.913253784,22.7264766693
