stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
yongledian_aq,2018-05-04 17:00:00,127.0,255.0,141.0,1.0,13.0,4.0
yongledian_aq,2018-05-04 18:00:00,67.0,148.0,35.0,0.7,118.0,8.0
yongledian_aq,2018-05-04 20:00:00,57.0,122.0,59.0,0.7,55.0,2.0
yongledian_aq,2018-05-04 21:00:00,63.0,135.0,65.0,0.7,33.0,2.0
yongledian_aq,2018-05-04 22:00:00,78.0,149.0,82.0,0.7,11.0,2.0
yongledian_aq,2018-05-04 23:00:00,70.0,148.0,75.0,0.7,16.0,2.0
yongledian_aq,2018-05-05 00:00:00,114.0,150.0,99.0,0.9,32.0,7.0
yongledian_aq,2018-05-05 01:00:00,154.0,222.0,74.0,1.0,84.0,14.0
yongledian_aq,2018-05-05 02:00:00,140.0,211.0,46.0,0.8,121.0,14.0
yongledian_aq,2018-05-05 03:00:00,169.0,355.0,30.0,0.5,125.0,6.0
yongledian_aq,2018-05-05 04:00:00,196.0,400.0,20.0,0.3,126.0,2.0
yongledian_aq,2018-05-05 05:00:00,201.0,516.0,17.0,0.2,138.0,2.0
yongledian_aq,2018-05-05 06:00:00,164.0,445.0,17.0,0.4,168.0,4.0
yongledian_aq,2018-05-05 07:00:00,131.0,297.0,17.0,0.4,168.0,4.0
yongledian_aq,2018-05-05 08:00:00,148.0,298.0,23.0,0.2,127.0,2.0
yongledian_aq,2018-05-05 09:00:00,121.0,248.0,32.0,0.2,101.0,2.0
yongledian_aq,2018-05-05 10:00:00,99.0,208.0,39.0,0.2,85.0,2.0
yongledian_aq,2018-05-05 11:00:00,231.0,594.0,32.0,0.7,114.0,10.0
yongledian_aq,2018-05-05 12:00:00,228.0,645.0,28.0,0.6,120.0,7.0
yongledian_aq,2018-05-05 13:00:00,183.0,482.0,29.0,0.5,119.0,5.0
yongledian_aq,2018-05-05 14:00:00,151.0,360.0,27.0,0.5,115.0,5.0
yongledian_aq,2018-05-05 15:00:00,115.0,299.0,34.0,0.5,90.0,3.0
yongledian_aq,2018-05-05 16:00:00,92.0,218.0,35.0,0.5,59.0,2.0
yongledian_aq,2018-05-05 17:00:00,85.0,180.0,39.0,0.5,40.0,2.0
yongledian_aq,2018-05-05 18:00:00,73.0,141.0,35.0,0.5,40.0,2.0
yongledian_aq,2018-05-05 19:00:00,83.0,172.0,80.0,0.6,6.0,2.0
yongledian_aq,2018-05-05 20:00:00,89.0,158.0,82.0,0.6,2.0,2.0
yongledian_aq,2018-05-05 21:00:00,52.0,145.0,86.0,0.6,2.0,2.0
yongledian_aq,2018-05-05 22:00:00,52.0,157.0,83.0,0.6,2.0,2.0
yongledian_aq,2018-05-05 23:00:00,59.0,211.0,85.0,0.7,2.0,4.0
yongledian_aq,2018-05-06 00:00:00,107.0,252.0,99.0,0.8,8.0,8.0
yongledian_aq,2018-05-06 01:00:00,99.0,288.0,100.0,0.7,20.0,8.0
yongledian_aq,2018-05-06 02:00:00,93.0,284.0,83.0,0.6,48.0,6.0
yongledian_aq,2018-05-06 03:00:00,83.0,231.0,54.0,0.5,94.0,5.0
yongledian_aq,2018-05-06 04:00:00,77.0,190.0,25.0,0.5,138.0,5.0
yongledian_aq,2018-05-06 05:00:00,79.0,149.0,18.0,0.4,151.0,3.0
yongledian_aq,2018-05-06 06:00:00,55.0,111.0,17.0,0.3,150.0,2.0
yongledian_aq,2018-05-06 07:00:00,49.0,114.0,17.0,0.3,155.0,2.0
yongledian_aq,2018-05-06 08:00:00,50.0,153.0,18.0,0.3,164.0,2.0
yongledian_aq,2018-05-06 09:00:00,44.0,150.0,17.0,0.3,160.0,2.0
yongledian_aq,2018-05-06 10:00:00,40.0,199.0,19.0,0.4,156.0,2.0
yongledian_aq,2018-05-06 11:00:00,45.0,112.0,23.0,0.4,137.0,2.0
yongledian_aq,2018-05-06 12:00:00,50.0,136.0,26.0,0.4,123.0,2.0
yongledian_aq,2018-05-06 13:00:00,44.0,148.0,31.0,0.4,112.0,2.0
yongledian_aq,2018-05-06 14:00:00,53.0,181.0,23.0,0.4,121.0,5.0
yongledian_aq,2018-05-06 15:00:00,57.0,181.0,28.0,0.5,105.0,4.0
yongledian_aq,2018-05-06 16:00:00,52.0,174.0,36.0,0.5,94.0,5.0
yongledian_aq,2018-05-06 17:00:00,61.0,169.0,36.0,0.6,86.0,10.0
yongledian_aq,2018-05-06 18:00:00,65.0,139.0,105.0,0.6,10.0,4.0
yongledian_aq,2018-05-06 19:00:00,72.0,178.0,99.0,0.6,4.0,2.0
yongledian_aq,2018-05-06 20:00:00,65.0,146.0,94.0,0.6,2.0,2.0
yongledian_aq,2018-05-06 21:00:00,62.0,123.0,86.0,0.7,2.0,2.0
yongledian_aq,2018-05-06 22:00:00,67.0,144.0,82.0,0.8,2.0,2.0
yongledian_aq,2018-05-06 23:00:00,80.0,168.0,77.0,1.1,7.0,2.0
yongledian_aq,2018-05-07 00:00:00,95.0,188.0,65.0,1.2,27.0,6.0
yongledian_aq,2018-05-07 01:00:00,101.0,185.0,51.0,1.2,55.0,11.0
yongledian_aq,2018-05-07 02:00:00,109.0,144.0,44.0,1.3,90.0,20.0
yongledian_aq,2018-05-07 03:00:00,131.0,239.0,61.0,,99.0,
yongledian_aq,2018-05-07 04:00:00,125.0,185.0,53.0,2.2,,40.0
yongledian_aq,2018-05-07 05:00:00,85.0,,29.0,1.0,129.0,16.0
yongledian_aq,2018-05-07 06:00:00,56.0,120.0,30.0,0.8,138.0,11.0
yongledian_aq,2018-05-07 07:00:00,62.0,134.0,32.0,0.7,145.0,9.0
yongledian_aq,2018-05-07 08:00:00,73.0,149.0,31.0,0.7,143.0,7.0
yongledian_aq,2018-05-07 09:00:00,51.0,144.0,31.0,0.4,117.0,4.0
yongledian_aq,2018-05-07 10:00:00,38.0,96.0,37.0,0.3,94.0,3.0
yongledian_aq,2018-05-07 11:00:00,31.0,107.0,47.0,0.3,79.0,3.0
yongledian_aq,2018-05-07 12:00:00,32.0,86.0,49.0,0.3,71.0,2.0
yongledian_aq,2018-05-07 13:00:00,26.0,68.0,51.0,0.2,64.0,2.0
yongledian_aq,2018-05-07 14:00:00,24.0,94.0,66.0,0.3,41.0,2.0
yongledian_aq,2018-05-07 15:00:00,25.0,112.0,92.0,0.3,9.0,2.0
yongledian_aq,2018-05-07 16:00:00,37.0,159.0,86.0,0.4,2.0,2.0
yongledian_aq,2018-05-07 17:00:00,32.0,89.0,78.0,0.4,2.0,2.0
yongledian_aq,2018-05-07 18:00:00,33.0,77.0,75.0,0.4,2.0,3.0
yongledian_aq,2018-05-07 19:00:00,30.0,61.0,66.0,0.4,2.0,2.0
yongledian_aq,2018-05-07 20:00:00,31.0,66.0,63.0,0.5,2.0,2.0
yongledian_aq,2018-05-07 21:00:00,28.0,61.0,67.0,0.5,2.0,2.0
yongledian_aq,2018-05-07 22:00:00,33.0,107.0,67.0,0.6,2.0,3.0
yongledian_aq,2018-05-07 23:00:00,42.0,136.0,53.0,0.7,2.0,3.0
yongledian_aq,2018-05-08 00:00:00,62.0,82.0,77.0,0.8,10.0,9.0
yongledian_aq,2018-05-08 01:00:00,62.0,,57.0,0.7,60.0,12.0
yongledian_aq,2018-05-08 02:00:00,,36.0,36.0,0.8,94.0,16.0
yongledian_aq,2018-05-08 03:00:00,,67.0,31.0,0.8,107.0,15.0
yongledian_aq,2018-05-08 04:00:00,29.0,82.0,29.0,0.7,120.0,14.0
yongledian_aq,2018-05-08 05:00:00,46.0,85.0,26.0,0.7,133.0,12.0
yongledian_aq,2018-05-08 06:00:00,37.0,76.0,23.0,0.6,,11.0
yongledian_aq,2018-05-08 07:00:00,40.0,69.0,23.0,0.8,172.0,7.0
yongledian_aq,2018-05-08 08:00:00,53.0,114.0,27.0,0.8,196.0,11.0
yongledian_aq,2018-05-08 09:00:00,53.0,122.0,32.0,0.8,185.0,11.0
yongledian_aq,2018-05-08 10:00:00,45.0,129.0,46.0,0.9,134.0,12.0
yongledian_aq,2018-05-08 11:00:00,56.0,92.0,37.0,0.6,175.0,10.0
yongledian_aq,2018-05-08 12:00:00,50.0,119.0,42.0,0.6,139.0,8.0
yongledian_aq,2018-05-08 13:00:00,43.0,100.0,50.0,0.5,105.0,6.0
yongledian_aq,2018-05-08 14:00:00,43.0,73.0,48.0,0.6,90.0,6.0
yongledian_aq,2018-05-08 15:00:00,41.0,100.0,88.0,0.6,48.0,7.0
yongledian_aq,2018-05-08 16:00:00,41.0,108.0,75.0,0.6,51.0,8.0
yongledian_aq,2018-05-08 17:00:00,47.0,128.0,96.0,0.6,18.0,6.0
yongledian_aq,2018-05-08 18:00:00,43.0,120.0,95.0,0.6,3.0,3.0
yongledian_aq,2018-05-08 19:00:00,53.0,106.0,90.0,0.6,2.0,3.0
yongledian_aq,2018-05-08 20:00:00,40.0,88.0,80.0,0.6,2.0,2.0
yongledian_aq,2018-05-08 22:00:00,40.0,103.0,61.0,0.6,2.0,2.0
yongledian_aq,2018-05-08 23:00:00,59.0,129.0,71.0,0.7,9.0,3.0
yongledian_aq,2018-05-09 00:00:00,63.0,128.0,75.0,0.8,29.0,8.0
yongledian_aq,2018-05-09 01:00:00,90.0,,67.0,0.9,60.0,18.0
yongledian_aq,2018-05-09 02:00:00,65.0,80.0,69.0,0.8,82.0,18.0
yongledian_aq,2018-05-09 03:00:00,61.0,87.0,49.0,0.6,125.0,14.0
yongledian_aq,2018-05-09 04:00:00,48.0,67.0,29.0,0.5,165.0,10.0
yongledian_aq,2018-05-09 05:00:00,45.0,49.0,21.0,0.4,188.0,8.0
yongledian_aq,2018-05-09 06:00:00,38.0,80.0,19.0,0.4,203.0,7.0
yongledian_aq,2018-05-09 07:00:00,58.0,98.0,18.0,0.4,217.0,6.0
yongledian_aq,2018-05-09 08:00:00,45.0,69.0,16.0,0.4,214.0,6.0
yongledian_aq,2018-05-09 09:00:00,47.0,114.0,19.0,0.5,220.0,8.0
yongledian_aq,2018-05-09 10:00:00,60.0,125.0,21.0,0.5,209.0,9.0
yongledian_aq,2018-05-09 11:00:00,54.0,116.0,23.0,0.6,200.0,10.0
yongledian_aq,2018-05-09 12:00:00,57.0,,32.0,0.6,136.0,6.0
yongledian_aq,2018-05-09 13:00:00,64.0,162.0,58.0,0.6,67.0,3.0
yongledian_aq,2018-05-09 14:00:00,80.0,159.0,133.0,0.8,3.0,4.0
yongledian_aq,2018-05-09 15:00:00,95.0,171.0,148.0,0.9,2.0,5.0
yongledian_aq,2018-05-09 16:00:00,90.0,133.0,143.0,0.9,16.0,9.0
yongledian_aq,2018-05-09 17:00:00,88.0,144.0,105.0,1.0,52.0,15.0
yongledian_aq,2018-05-09 18:00:00,84.0,142.0,101.0,1.0,51.0,17.0
yongledian_aq,2018-05-09 19:00:00,91.0,157.0,100.0,1.0,51.0,18.0
yongledian_aq,2018-05-09 20:00:00,101.0,153.0,97.0,1.1,32.0,19.0
yongledian_aq,2018-05-09 21:00:00,118.0,163.0,117.0,1.1,20.0,23.0
yongledian_aq,2018-05-09 22:00:00,124.0,175.0,122.0,1.2,20.0,22.0
yongledian_aq,2018-05-09 23:00:00,132.0,186.0,110.0,1.2,28.0,24.0
yongledian_aq,2018-05-10 00:00:00,120.0,173.0,70.0,1.1,78.0,29.0
yongledian_aq,2018-05-10 01:00:00,94.0,152.0,47.0,1.0,109.0,22.0
yongledian_aq,2018-05-10 02:00:00,97.0,142.0,32.0,1.0,130.0,20.0
yongledian_aq,2018-05-10 03:00:00,101.0,146.0,29.0,1.0,151.0,21.0
yongledian_aq,2018-05-10 04:00:00,102.0,142.0,29.0,1.0,168.0,23.0
yongledian_aq,2018-05-10 05:00:00,104.0,142.0,30.0,1.0,182.0,23.0
yongledian_aq,2018-05-10 06:00:00,86.0,,26.0,1.1,204.0,23.0
yongledian_aq,2018-05-10 07:00:00,86.0,,25.0,1.4,200.0,21.0
yongledian_aq,2018-05-10 08:00:00,80.0,,21.0,1.1,220.0,17.0
yongledian_aq,2018-05-10 09:00:00,72.0,123.0,20.0,0.8,204.0,8.0
yongledian_aq,2018-05-10 10:00:00,67.0,117.0,20.0,0.8,196.0,7.0
yongledian_aq,2018-05-10 11:00:00,56.0,109.0,22.0,0.8,185.0,7.0
yongledian_aq,2018-05-10 12:00:00,75.0,99.0,37.0,0.8,136.0,5.0
yongledian_aq,2018-05-10 13:00:00,79.0,112.0,110.0,0.9,36.0,3.0
yongledian_aq,2018-05-10 14:00:00,74.0,126.0,141.0,1.0,10.0,3.0
yongledian_aq,2018-05-10 15:00:00,73.0,128.0,93.0,0.9,69.0,7.0
yongledian_aq,2018-05-10 16:00:00,81.0,124.0,125.0,0.8,30.0,6.0
yongledian_aq,2018-05-10 17:00:00,83.0,124.0,135.0,0.9,5.0,6.0
yongledian_aq,2018-05-10 18:00:00,88.0,116.0,124.0,0.9,9.0,5.0
yongledian_aq,2018-05-10 19:00:00,79.0,110.0,120.0,0.9,2.0,5.0
yongledian_aq,2018-05-10 20:00:00,88.0,110.0,110.0,0.9,6.0,5.0
yongledian_aq,2018-05-10 21:00:00,86.0,102.0,116.0,1.0,2.0,5.0
yongledian_aq,2018-05-10 22:00:00,87.0,112.0,112.0,1.0,5.0,5.0
yongledian_aq,2018-05-10 23:00:00,86.0,118.0,95.0,1.1,12.0,5.0
yongledian_aq,2018-05-11 00:00:00,82.0,117.0,52.0,0.9,86.0,10.0
yongledian_aq,2018-05-11 01:00:00,78.0,101.0,43.0,0.9,79.0,6.0
yongledian_aq,2018-05-11 02:00:00,82.0,99.0,47.0,0.9,78.0,5.0
yongledian_aq,2018-05-11 03:00:00,87.0,107.0,54.0,0.9,91.0,6.0
yongledian_aq,2018-05-11 04:00:00,83.0,91.0,39.0,0.9,112.0,7.0
yongledian_aq,2018-05-11 05:00:00,89.0,94.0,39.0,0.9,122.0,7.0
yongledian_aq,2018-05-11 06:00:00,88.0,89.0,29.0,0.9,133.0,7.0
yongledian_aq,2018-05-11 07:00:00,104.0,,26.0,0.9,152.0,7.0
yongledian_aq,2018-05-11 08:00:00,,92.0,28.0,0.9,166.0,6.0
yongledian_aq,2018-05-11 09:00:00,63.0,97.0,26.0,0.9,161.0,5.0
yongledian_aq,2018-05-11 10:00:00,91.0,103.0,38.0,1.1,143.0,6.0
yongledian_aq,2018-05-11 11:00:00,86.0,101.0,48.0,1.0,114.0,3.0
yongledian_aq,2018-05-11 12:00:00,86.0,102.0,59.0,1.0,88.0,3.0
yongledian_aq,2018-05-11 13:00:00,101.0,127.0,65.0,1.1,71.0,3.0
yongledian_aq,2018-05-11 14:00:00,112.0,114.0,67.0,1.1,67.0,3.0
yongledian_aq,2018-05-11 15:00:00,122.0,,77.0,1.1,32.0,2.0
yongledian_aq,2018-05-11 16:00:00,117.0,,75.0,1.1,13.0,2.0
yongledian_aq,2018-05-11 17:00:00,118.0,,89.0,1.1,2.0,2.0
yongledian_aq,2018-05-11 18:00:00,110.0,,85.0,1.0,2.0,2.0
yongledian_aq,2018-05-11 19:00:00,114.0,,81.0,1.2,2.0,2.0
yongledian_aq,2018-05-11 20:00:00,137.0,,77.0,2.2,5.0,2.0
yongledian_aq,2018-05-11 21:00:00,136.0,,78.0,2.5,2.0,2.0
yongledian_aq,2018-05-11 22:00:00,137.0,,76.0,2.9,2.0,3.0
yongledian_aq,2018-05-11 23:00:00,131.0,,67.0,3.0,10.0,5.0
yongledian_aq,2018-05-12 00:00:00,138.0,,61.0,2.7,22.0,10.0
yongledian_aq,2018-05-12 01:00:00,137.0,,55.0,2.3,42.0,13.0
yongledian_aq,2018-05-12 02:00:00,139.0,,48.0,2.1,68.0,15.0
yongledian_aq,2018-05-12 03:00:00,145.0,,45.0,1.8,96.0,17.0
yongledian_aq,2018-05-12 04:00:00,157.0,,41.0,1.5,127.0,12.0
yongledian_aq,2018-05-12 05:00:00,161.0,,31.0,1.1,167.0,8.0
yongledian_aq,2018-05-12 06:00:00,147.0,,21.0,1.0,196.0,7.0
yongledian_aq,2018-05-12 07:00:00,122.0,,18.0,0.9,205.0,5.0
yongledian_aq,2018-05-12 08:00:00,106.0,,18.0,0.9,200.0,3.0
yongledian_aq,2018-05-12 09:00:00,105.0,,18.0,0.9,193.0,3.0
yongledian_aq,2018-05-12 10:00:00,111.0,,21.0,0.9,191.0,3.0
yongledian_aq,2018-05-12 11:00:00,113.0,122.0,24.0,0.9,175.0,2.0
yongledian_aq,2018-05-12 12:00:00,38.0,72.0,21.0,0.5,128.0,2.0
yongledian_aq,2018-05-12 13:00:00,79.0,93.0,29.0,0.8,127.0,2.0
yongledian_aq,2018-05-12 14:00:00,63.0,65.0,36.0,0.7,98.0,2.0
yongledian_aq,2018-05-12 15:00:00,66.0,67.0,31.0,0.7,89.0,2.0
yongledian_aq,2018-05-12 16:00:00,65.0,,36.0,0.7,64.0,2.0
yongledian_aq,2018-05-12 17:00:00,70.0,,57.0,0.7,28.0,2.0
yongledian_aq,2018-05-12 18:00:00,74.0,,88.0,0.7,2.0,2.0
yongledian_aq,2018-05-12 20:00:00,61.0,,57.0,0.7,2.0,2.0
yongledian_aq,2018-05-12 21:00:00,58.0,,54.0,0.7,2.0,2.0
yongledian_aq,2018-05-12 22:00:00,56.0,,51.0,0.7,2.0,2.0
yongledian_aq,2018-05-12 23:00:00,67.0,82.0,50.0,0.7,8.0,2.0
yongledian_aq,2018-05-13 01:00:00,75.0,76.0,45.0,0.6,69.0,2.0
yongledian_aq,2018-05-13 02:00:00,79.0,,51.0,0.7,88.0,3.0
yongledian_aq,2018-05-13 03:00:00,69.0,,42.0,0.7,131.0,5.0
yongledian_aq,2018-05-13 04:00:00,57.0,,29.0,0.6,166.0,6.0
yongledian_aq,2018-05-13 05:00:00,58.0,,22.0,0.6,186.0,6.0
yongledian_aq,2018-05-13 06:00:00,71.0,77.0,21.0,0.8,219.0,8.0
yongledian_aq,2018-05-13 07:00:00,91.0,111.0,22.0,0.9,245.0,9.0
yongledian_aq,2018-05-13 08:00:00,83.0,127.0,21.0,0.9,234.0,7.0
yongledian_aq,2018-05-13 09:00:00,70.0,136.0,21.0,0.8,227.0,5.0
yongledian_aq,2018-05-13 10:00:00,87.0,129.0,28.0,0.9,214.0,5.0
yongledian_aq,2018-05-13 11:00:00,86.0,136.0,35.0,0.8,198.0,5.0
yongledian_aq,2018-05-13 12:00:00,93.0,147.0,61.0,0.9,146.0,4.0
yongledian_aq,2018-05-13 13:00:00,101.0,152.0,102.0,1.0,81.0,3.0
yongledian_aq,2018-05-13 14:00:00,98.0,125.0,65.0,1.3,109.0,4.0
yongledian_aq,2018-05-13 15:00:00,96.0,114.0,69.0,1.5,87.0,5.0
yongledian_aq,2018-05-13 16:00:00,101.0,105.0,71.0,1.5,67.0,3.0
yongledian_aq,2018-05-13 17:00:00,102.0,102.0,78.0,2.2,47.0,4.0
yongledian_aq,2018-05-13 18:00:00,118.0,,79.0,1.8,33.0,6.0
yongledian_aq,2018-05-13 19:00:00,119.0,,74.0,1.0,30.0,4.0
yongledian_aq,2018-05-13 20:00:00,144.0,,60.0,1.1,50.0,4.0
yongledian_aq,2018-05-13 22:00:00,153.0,,55.0,1.2,27.0,3.0
yongledian_aq,2018-05-13 23:00:00,147.0,,51.0,1.2,24.0,4.0
yongledian_aq,2018-05-14 00:00:00,158.0,,48.0,1.4,42.0,7.0
yongledian_aq,2018-05-14 01:00:00,162.0,,50.0,1.5,64.0,10.0
yongledian_aq,2018-05-14 02:00:00,163.0,,44.0,1.4,100.0,12.0
yongledian_aq,2018-05-14 03:00:00,179.0,,47.0,1.4,153.0,12.0
yongledian_aq,2018-05-14 04:00:00,146.0,,35.0,1.3,,12.0
yongledian_aq,2018-05-14 05:00:00,131.0,132.0,26.0,1.2,220.0,11.0
yongledian_aq,2018-05-14 06:00:00,122.0,137.0,22.0,1.2,238.0,12.0
yongledian_aq,2018-05-14 07:00:00,106.0,139.0,22.0,1.3,249.0,12.0
yongledian_aq,2018-05-14 08:00:00,97.0,136.0,21.0,1.5,246.0,16.0
yongledian_aq,2018-05-14 09:00:00,63.0,120.0,20.0,1.2,219.0,13.0
yongledian_aq,2018-05-14 10:00:00,53.0,111.0,21.0,0.8,198.0,7.0
yongledian_aq,2018-05-14 11:00:00,46.0,118.0,24.0,0.7,178.0,5.0
yongledian_aq,2018-05-14 12:00:00,40.0,120.0,33.0,0.8,147.0,4.0
yongledian_aq,2018-05-14 13:00:00,42.0,125.0,38.0,0.8,121.0,5.0
yongledian_aq,2018-05-14 14:00:00,44.0,134.0,37.0,0.7,122.0,7.0
yongledian_aq,2018-05-14 15:00:00,47.0,120.0,39.0,0.7,112.0,8.0
yongledian_aq,2018-05-14 16:00:00,42.0,122.0,73.0,0.9,71.0,8.0
yongledian_aq,2018-05-14 17:00:00,55.0,136.0,74.0,1.0,52.0,10.0
yongledian_aq,2018-05-14 18:00:00,65.0,131.0,67.0,1.1,60.0,12.0
yongledian_aq,2018-05-14 19:00:00,66.0,119.0,59.0,1.1,64.0,11.0
yongledian_aq,2018-05-14 20:00:00,64.0,102.0,71.0,1.1,49.0,10.0
yongledian_aq,2018-05-14 21:00:00,57.0,92.0,79.0,1.3,24.0,7.0
yongledian_aq,2018-05-14 22:00:00,55.0,85.0,82.0,1.5,9.0,6.0
yongledian_aq,2018-05-14 23:00:00,44.0,85.0,70.0,1.1,19.0,7.0
yongledian_aq,2018-05-15 00:00:00,55.0,95.0,70.0,1.1,20.0,7.0
yongledian_aq,2018-05-15 01:00:00,63.0,136.0,58.0,1.1,47.0,7.0
yongledian_aq,2018-05-15 02:00:00,75.0,127.0,61.0,1.2,49.0,8.0
yongledian_aq,2018-05-15 03:00:00,65.0,121.0,53.0,1.3,60.0,8.0
yongledian_aq,2018-05-15 04:00:00,71.0,100.0,52.0,2.0,84.0,11.0
yongledian_aq,2018-05-15 05:00:00,77.0,112.0,49.0,2.2,116.0,15.0
yongledian_aq,2018-05-15 06:00:00,80.0,95.0,40.0,1.9,139.0,17.0
yongledian_aq,2018-05-15 07:00:00,80.0,87.0,27.0,1.5,173.0,18.0
yongledian_aq,2018-05-15 08:00:00,77.0,96.0,24.0,1.4,188.0,15.0
yongledian_aq,2018-05-15 09:00:00,63.0,78.0,21.0,1.2,169.0,9.0
yongledian_aq,2018-05-15 10:00:00,29.0,,30.0,1.1,110.0,2.0
yongledian_aq,2018-05-15 11:00:00,72.0,,47.0,1.5,101.0,2.0
yongledian_aq,2018-05-15 12:00:00,111.0,,35.0,1.3,101.0,2.0
yongledian_aq,2018-05-15 13:00:00,128.0,,33.0,1.5,84.0,2.0
yongledian_aq,2018-05-15 14:00:00,119.0,,34.0,1.4,72.0,2.0
yongledian_aq,2018-05-15 15:00:00,109.0,,29.0,1.4,68.0,2.0
yongledian_aq,2018-05-15 16:00:00,102.0,,30.0,1.2,59.0,2.0
yongledian_aq,2018-05-15 17:00:00,100.0,,35.0,1.3,43.0,2.0
yongledian_aq,2018-05-15 18:00:00,99.0,,28.0,1.2,47.0,2.0
yongledian_aq,2018-05-15 19:00:00,118.0,,33.0,1.7,36.0,2.0
yongledian_aq,2018-05-15 20:00:00,129.0,,40.0,2.2,15.0,3.0
yongledian_aq,2018-05-15 21:00:00,123.0,,69.0,3.4,2.0,8.0
yongledian_aq,2018-05-15 22:00:00,121.0,,70.0,3.9,2.0,10.0
yongledian_aq,2018-05-15 23:00:00,124.0,,68.0,4.2,8.0,14.0
yongledian_aq,2018-05-16 00:00:00,139.0,,53.0,3.8,18.0,14.0
yongledian_aq,2018-05-16 01:00:00,145.0,,41.0,3.3,23.0,9.0
yongledian_aq,2018-05-16 02:00:00,149.0,,32.0,2.8,35.0,7.0
yongledian_aq,2018-05-16 03:00:00,124.0,,24.0,2.2,56.0,5.0
yongledian_aq,2018-05-16 04:00:00,96.0,,21.0,1.9,86.0,3.0
yongledian_aq,2018-05-16 05:00:00,115.0,,21.0,2.0,88.0,2.0
yongledian_aq,2018-05-16 06:00:00,85.0,,18.0,1.8,109.0,2.0
yongledian_aq,2018-05-16 07:00:00,81.0,,15.0,1.7,127.0,2.0
yongledian_aq,2018-05-16 08:00:00,66.0,,10.0,1.4,139.0,2.0
yongledian_aq,2018-05-16 09:00:00,62.0,,11.0,1.6,146.0,2.0
yongledian_aq,2018-05-16 10:00:00,61.0,,14.0,1.5,149.0,2.0
yongledian_aq,2018-05-16 11:00:00,81.0,,22.0,1.6,138.0,3.0
yongledian_aq,2018-05-16 12:00:00,79.0,,41.0,1.3,93.0,2.0
yongledian_aq,2018-05-16 13:00:00,73.0,,49.0,1.4,59.0,2.0
yongledian_aq,2018-05-16 14:00:00,67.0,,62.0,1.4,27.0,2.0
yongledian_aq,2018-05-16 15:00:00,68.0,,69.0,1.3,13.0,2.0
yongledian_aq,2018-05-16 16:00:00,68.0,,66.0,1.2,15.0,2.0
yongledian_aq,2018-05-16 17:00:00,75.0,,60.0,1.2,14.0,2.0
yongledian_aq,2018-05-16 18:00:00,73.0,,56.0,1.4,7.0,2.0
yongledian_aq,2018-05-16 19:00:00,62.0,,36.0,1.8,36.0,2.0
yongledian_aq,2018-05-16 20:00:00,72.0,,29.0,2.1,46.0,5.0
yongledian_aq,2018-05-16 21:00:00,62.0,,24.0,1.8,56.0,6.0
yongledian_aq,2018-05-16 22:00:00,35.0,44.0,17.0,0.8,64.0,4.0
yongledian_aq,2018-05-16 23:00:00,29.0,45.0,26.0,0.7,39.0,2.0
yongledian_aq,2018-05-17 00:00:00,28.0,65.0,30.0,0.7,36.0,2.0
yongledian_aq,2018-05-17 01:00:00,28.0,68.0,26.0,0.9,49.0,8.0
yongledian_aq,2018-05-17 02:00:00,30.0,89.0,32.0,0.8,46.0,7.0
yongledian_aq,2018-05-17 03:00:00,31.0,84.0,31.0,0.8,46.0,4.0
yongledian_aq,2018-05-17 04:00:00,52.0,70.0,31.0,1.0,52.0,4.0
yongledian_aq,2018-05-17 05:00:00,46.0,53.0,25.0,1.1,68.0,2.0
yongledian_aq,2018-05-17 06:00:00,16.0,,15.0,0.6,83.0,3.0
yongledian_aq,2018-05-17 07:00:00,18.0,39.0,16.0,0.5,89.0,2.0
yongledian_aq,2018-05-17 08:00:00,15.0,40.0,17.0,0.5,83.0,2.0
yongledian_aq,2018-05-17 09:00:00,9.0,47.0,24.0,0.5,72.0,2.0
yongledian_aq,2018-05-17 10:00:00,28.0,42.0,26.0,0.5,70.0,2.0
yongledian_aq,2018-05-17 11:00:00,19.0,48.0,31.0,0.6,66.0,2.0
yongledian_aq,2018-05-17 12:00:00,33.0,63.0,30.0,0.6,44.0,2.0
yongledian_aq,2018-05-17 13:00:00,21.0,51.0,36.0,0.6,28.0,2.0
yongledian_aq,2018-05-17 14:00:00,16.0,48.0,66.0,0.6,2.0,2.0
yongledian_aq,2018-05-17 15:00:00,22.0,50.0,74.0,0.6,2.0,2.0
yongledian_aq,2018-05-17 16:00:00,26.0,60.0,77.0,0.7,2.0,2.0
yongledian_aq,2018-05-17 17:00:00,27.0,65.0,74.0,0.7,2.0,2.0
yongledian_aq,2018-05-17 18:00:00,27.0,69.0,68.0,0.7,2.0,2.0
yongledian_aq,2018-05-17 19:00:00,34.0,68.0,57.0,0.7,2.0,2.0
yongledian_aq,2018-05-17 20:00:00,27.0,57.0,59.0,0.7,2.0,2.0
yongledian_aq,2018-05-17 21:00:00,31.0,60.0,62.0,0.7,2.0,2.0
yongledian_aq,2018-05-17 22:00:00,26.0,70.0,54.0,0.7,2.0,2.0
yongledian_aq,2018-05-17 23:00:00,34.0,81.0,63.0,0.7,2.0,2.0
yongledian_aq,2018-05-18 00:00:00,26.0,55.0,55.0,0.8,19.0,5.0
yongledian_aq,2018-05-18 01:00:00,27.0,50.0,35.0,1.0,48.0,14.0
