station_id,utc_time,PM2.5,PM10,NO2
MY7,2018-05-03 19:00:00,14.7,28.8,
MY7,2018-05-03 20:00:00,17.6,32.9,
MY7,2018-05-03 21:00:00,17.5,30.3,
MY7,2018-05-03 22:00:00,17.7,31.7,
MY7,2018-05-03 23:00:00,13.3,24.9,
MY7,2018-05-04 00:00:00,10.5,24.2,
MY7,2018-05-04 01:00:00,11.9,22.3,
MY7,2018-05-04 02:00:00,11.7,21.0,
MY7,2018-05-04 03:00:00,11.8,23.8,
MY7,2018-05-04 04:00:00,11.4,22.0,
MY7,2018-05-04 05:00:00,16.0,26.5,
MY7,2018-05-04 06:00:00,18.8,36.8,
MY7,2018-05-04 07:00:00,16.8,34.3,
MY7,2018-05-04 08:00:00,18.1,34.6,
MY7,2018-05-04 09:00:00,18.7,34.9,
MY7,2018-05-04 10:00:00,15.8,33.9,
MY7,2018-05-04 11:00:00,20.9,34.1,
MY7,2018-05-04 12:00:00,16.5,32.3,
MY7,2018-05-04 13:00:00,14.5,23.0,
MY7,2018-05-04 14:00:00,14.2,24.5,
MY7,2018-05-04 15:00:00,14.1,21.7,
MY7,2018-05-04 16:00:00,11.9,22.3,
MY7,2018-05-04 17:00:00,13.0,22.5,
MY7,2018-05-04 18:00:00,14.7,33.2,
MY7,2018-05-04 19:00:00,20.7,37.8,
MY7,2018-05-04 20:00:00,20.7,34.9,
MY7,2018-05-04 21:00:00,21.9,31.5,
MY7,2018-05-04 22:00:00,20.6,32.2,
MY7,2018-05-04 23:00:00,18.9,30.4,
MY7,2018-05-05 00:00:00,18.4,28.5,
MY7,2018-05-05 01:00:00,18.7,27.6,
MY7,2018-05-05 02:00:00,24.8,38.4,
MY7,2018-05-05 03:00:00,21.8,34.8,
MY7,2018-05-05 04:00:00,22.1,35.2,
MY7,2018-05-05 05:00:00,26.1,40.2,
MY7,2018-05-05 06:00:00,21.7,46.1,
MY7,2018-05-05 07:00:00,16.9,30.5,
MY7,2018-05-05 08:00:00,17.9,29.5,
MY7,2018-05-05 09:00:00,17.6,28.3,
MY7,2018-05-05 10:00:00,18.6,24.6,
MY7,2018-05-05 11:00:00,14.7,27.3,
MY7,2018-05-05 12:00:00,18.8,40.6,
MY7,2018-05-05 13:00:00,21.3,34.1,
MY7,2018-05-05 14:00:00,20.9,36.3,
MY7,2018-05-05 15:00:00,20.7,33.0,
MY7,2018-05-05 16:00:00,27.0,35.1,
MY7,2018-05-05 17:00:00,23.4,38.3,
MY7,2018-05-05 18:00:00,24.1,37.3,
MY7,2018-05-05 19:00:00,25.8,41.6,
MY7,2018-05-05 20:00:00,29.2,42.3,
MY7,2018-05-05 21:00:00,30.9,42.8,
MY7,2018-05-05 22:00:00,28.0,44.9,
MY7,2018-05-05 23:00:00,26.1,36.7,
MY7,2018-05-06 00:00:00,26.7,36.4,
MY7,2018-05-06 01:00:00,27.8,44.7,
MY7,2018-05-06 02:00:00,27.8,35.8,
MY7,2018-05-06 03:00:00,28.7,36.6,
MY7,2018-05-06 04:00:00,27.2,34.8,
MY7,2018-05-06 05:00:00,25.3,33.4,
MY7,2018-05-06 06:00:00,25.3,34.0,
MY7,2018-05-06 07:00:00,28.2,35.7,
MY7,2018-05-06 08:00:00,26.0,43.0,
MY7,2018-05-06 09:00:00,26.6,34.5,
MY7,2018-05-06 10:00:00,,,
MY7,2018-05-06 11:00:00,,,
MY7,2018-05-06 12:00:00,,,
MY7,2018-05-06 13:00:00,,,
MY7,2018-05-06 14:00:00,,,
MY7,2018-05-06 15:00:00,,,
MY7,2018-05-06 16:00:00,,,
MY7,2018-05-06 17:00:00,,,
MY7,2018-05-06 18:00:00,,,
MY7,2018-05-06 19:00:00,,,
MY7,2018-05-06 20:00:00,,,
MY7,2018-05-06 21:00:00,,,
MY7,2018-05-06 22:00:00,,,
MY7,2018-05-06 23:00:00,,,
MY7,2018-05-07 00:00:00,,,
MY7,2018-05-07 01:00:00,,,
MY7,2018-05-07 02:00:00,,,
MY7,2018-05-07 03:00:00,,,
MY7,2018-05-07 04:00:00,,,
MY7,2018-05-07 05:00:00,,,
MY7,2018-05-07 06:00:00,,,
MY7,2018-05-07 07:00:00,,,
MY7,2018-05-07 08:00:00,,,
MY7,2018-05-07 09:00:00,,,
MY7,2018-05-07 10:00:00,,,
MY7,2018-05-07 11:00:00,,,
MY7,2018-05-07 12:00:00,,,
MY7,2018-05-07 13:00:00,,,
MY7,2018-05-07 14:00:00,,,
MY7,2018-05-07 15:00:00,,,
MY7,2018-05-07 16:00:00,,,
MY7,2018-05-07 17:00:00,,,
MY7,2018-05-07 18:00:00,,,
MY7,2018-05-07 19:00:00,,,
MY7,2018-05-07 20:00:00,,,
MY7,2018-05-07 21:00:00,,,
MY7,2018-05-07 22:00:00,,,
MY7,2018-05-07 23:00:00,,,
MY7,2018-05-08 00:00:00,,,
MY7,2018-05-08 01:00:00,,,
MY7,2018-05-08 02:00:00,,,
MY7,2018-05-08 03:00:00,,,
MY7,2018-05-08 04:00:00,,,
MY7,2018-05-08 05:00:00,,,
MY7,2018-05-08 06:00:00,,,
MY7,2018-05-08 07:00:00,,,
MY7,2018-05-08 08:00:00,,,
MY7,2018-05-08 09:00:00,,,
MY7,2018-05-08 10:00:00,,,
MY7,2018-05-08 11:00:00,,,
MY7,2018-05-08 12:00:00,,,
MY7,2018-05-08 13:00:00,27.7,48.4,
MY7,2018-05-08 14:00:00,26.2,40.1,
MY7,2018-05-08 15:00:00,26.6,41.6,
MY7,2018-05-08 16:00:00,15.2,35.5,
MY7,2018-05-08 17:00:00,17.4,31.9,
MY7,2018-05-08 18:00:00,9.7,14.8,
MY7,2018-05-08 19:00:00,10.6,18.9,
MY7,2018-05-08 20:00:00,12.5,19.3,
MY7,2018-05-08 21:00:00,10.8,15.6,
MY7,2018-05-08 22:00:00,11.3,18.8,
MY7,2018-05-08 23:00:00,11.5,21.7,
MY7,2018-05-09 00:00:00,12.7,20.9,
MY7,2018-05-09 01:00:00,13.6,22.4,
MY7,2018-05-09 02:00:00,12.1,26.2,
MY7,2018-05-09 03:00:00,15.4,26.9,
MY7,2018-05-09 04:00:00,15.9,28.4,
MY7,2018-05-09 05:00:00,20.5,37.2,
MY7,2018-05-09 06:00:00,20.3,35.7,
MY7,2018-05-09 07:00:00,17.5,30.2,
MY7,2018-05-09 08:00:00,,,
MY7,2018-05-09 09:00:00,18.1,31.9,
MY7,2018-05-09 10:00:00,,,
MY7,2018-05-09 11:00:00,14.4,19.4,
MY7,2018-05-09 12:00:00,21.1,25.2,
MY7,2018-05-09 13:00:00,15.9,23.1,
MY7,2018-05-09 14:00:00,18.5,30.5,
MY7,2018-05-09 15:00:00,16.9,35.0,
MY7,2018-05-09 16:00:00,18.9,33.5,
MY7,2018-05-09 17:00:00,20.2,40.6,
MY7,2018-05-09 18:00:00,18.5,33.5,
MY7,2018-05-09 19:00:00,17.2,26.0,
MY7,2018-05-09 20:00:00,15.5,22.8,
MY7,2018-05-09 21:00:00,14.8,24.5,
MY7,2018-05-09 22:00:00,10.8,24.2,
MY7,2018-05-09 23:00:00,10.6,28.1,
MY7,2018-05-10 00:00:00,8.0,20.6,
MY7,2018-05-10 01:00:00,10.3,16.2,
MY7,2018-05-10 02:00:00,7.5,14.8,
MY7,2018-05-10 03:00:00,7.4,16.6,
MY7,2018-05-10 04:00:00,5.6,13.4,
MY7,2018-05-10 05:00:00,6.7,8.2,
MY7,2018-05-10 06:00:00,6.8,13.4,
MY7,2018-05-10 07:00:00,10.0,16.9,
MY7,2018-05-10 08:00:00,9.0,17.5,
MY7,2018-05-10 09:00:00,8.7,18.4,
MY7,2018-05-10 10:00:00,8.9,13.3,
MY7,2018-05-10 11:00:00,9.1,13.5,
MY7,2018-05-10 12:00:00,6.6,19.4,
MY7,2018-05-10 13:00:00,10.8,18.8,
MY7,2018-05-10 14:00:00,12.3,19.2,
MY7,2018-05-10 15:00:00,10.7,16.9,
MY7,2018-05-10 16:00:00,10.8,12.2,
MY7,2018-05-10 17:00:00,8.9,15.5,
MY7,2018-05-10 18:00:00,11.6,21.2,
MY7,2018-05-10 19:00:00,13.3,21.1,
MY7,2018-05-10 20:00:00,12.9,22.8,
MY7,2018-05-10 21:00:00,13.4,25.4,
MY7,2018-05-10 22:00:00,20.0,33.1,
MY7,2018-05-10 23:00:00,16.8,31.7,
MY7,2018-05-11 00:00:00,12.8,28.5,
MY7,2018-05-11 01:00:00,12.7,22.5,
MY7,2018-05-11 02:00:00,14.0,23.7,
MY7,2018-05-11 03:00:00,13.0,25.7,
MY7,2018-05-11 04:00:00,9.1,21.9,
MY7,2018-05-11 05:00:00,10.6,24.6,
MY7,2018-05-11 06:00:00,15.9,26.9,
MY7,2018-05-11 07:00:00,13.6,33.1,
MY7,2018-05-11 08:00:00,12.4,27.6,
MY7,2018-05-11 09:00:00,14.0,29.8,
MY7,2018-05-11 10:00:00,12.9,36.2,
MY7,2018-05-11 11:00:00,19.3,30.3,
MY7,2018-05-11 12:00:00,13.4,31.7,
MY7,2018-05-11 13:00:00,15.9,29.0,
MY7,2018-05-11 14:00:00,16.8,29.8,
MY7,2018-05-11 15:00:00,18.1,28.6,
MY7,2018-05-11 16:00:00,18.0,24.9,
MY7,2018-05-11 17:00:00,18.3,28.7,
MY7,2018-05-11 18:00:00,15.7,30.8,
MY7,2018-05-11 19:00:00,17.9,28.8,
MY7,2018-05-11 20:00:00,14.7,26.0,
MY7,2018-05-11 21:00:00,15.8,34.6,
MY7,2018-05-11 22:00:00,15.4,30.0,
MY7,2018-05-11 23:00:00,14.6,22.1,
MY7,2018-05-12 00:00:00,12.4,25.0,
MY7,2018-05-12 01:00:00,13.7,21.5,
MY7,2018-05-12 02:00:00,13.2,22.5,
MY7,2018-05-12 03:00:00,14.1,21.6,
MY7,2018-05-12 04:00:00,15.1,24.0,
MY7,2018-05-12 05:00:00,18.7,24.8,
MY7,2018-05-12 06:00:00,19.5,32.2,
MY7,2018-05-12 07:00:00,19.0,27.8,
MY7,2018-05-12 08:00:00,19.0,33.2,
MY7,2018-05-12 09:00:00,21.3,25.4,
MY7,2018-05-12 10:00:00,16.6,24.0,
MY7,2018-05-12 11:00:00,20.4,25.8,
MY7,2018-05-12 12:00:00,15.8,31.1,
MY7,2018-05-12 13:00:00,10.6,23.7,
MY7,2018-05-12 14:00:00,15.7,30.6,
MY7,2018-05-12 15:00:00,21.4,45.4,
MY7,2018-05-12 16:00:00,20.3,25.9,
MY7,2018-05-12 17:00:00,15.8,22.9,
MY7,2018-05-12 18:00:00,15.8,18.8,
MY7,2018-05-12 19:00:00,15.3,19.3,
MY7,2018-05-12 20:00:00,15.5,17.8,
MY7,2018-05-12 21:00:00,14.4,17.8,
MY7,2018-05-12 22:00:00,12.9,15.4,
MY7,2018-05-12 23:00:00,12.7,19.5,
MY7,2018-05-13 00:00:00,15.4,22.8,
MY7,2018-05-13 01:00:00,14.9,16.7,
MY7,2018-05-13 02:00:00,8.4,16.5,
MY7,2018-05-13 03:00:00,18.0,20.0,
MY7,2018-05-13 04:00:00,17.5,22.7,
MY7,2018-05-13 05:00:00,17.6,26.1,
MY7,2018-05-13 06:00:00,18.2,27.2,
MY7,2018-05-13 07:00:00,20.2,30.3,
MY7,2018-05-13 08:00:00,17.4,21.4,
MY7,2018-05-13 09:00:00,15.5,28.5,
MY7,2018-05-13 10:00:00,12.7,24.4,
MY7,2018-05-13 11:00:00,11.3,26.0,
MY7,2018-05-13 12:00:00,14.0,22.5,
MY7,2018-05-13 13:00:00,9.6,17.8,
MY7,2018-05-13 14:00:00,11.9,23.7,
MY7,2018-05-13 15:00:00,7.7,13.6,
MY7,2018-05-13 16:00:00,10.8,12.1,
MY7,2018-05-13 17:00:00,12.8,16.9,
MY7,2018-05-13 18:00:00,14.2,22.2,
MY7,2018-05-13 19:00:00,18.1,23.3,
MY7,2018-05-13 20:00:00,18.9,28.8,
MY7,2018-05-13 21:00:00,22.5,26.7,
MY7,2018-05-13 22:00:00,18.8,26.1,
MY7,2018-05-13 23:00:00,18.5,25.1,
MY7,2018-05-14 00:00:00,11.3,16.8,
MY7,2018-05-14 01:00:00,9.3,16.7,
MY7,2018-05-14 02:00:00,8.1,13.4,
MY7,2018-05-14 03:00:00,8.5,10.2,
MY7,2018-05-14 04:00:00,5.7,7.2,
MY7,2018-05-14 05:00:00,6.7,9.9,
MY7,2018-05-14 06:00:00,7.7,12.1,
MY7,2018-05-14 07:00:00,6.7,13.3,
MY7,2018-05-14 08:00:00,4.3,14.3,
MY7,2018-05-14 09:00:00,3.4,12.0,
MY7,2018-05-14 10:00:00,5.7,22.2,
MY7,2018-05-14 11:00:00,5.1,13.2,
MY7,2018-05-14 12:00:00,7.8,15.1,
MY7,2018-05-14 13:00:00,8.3,17.7,
MY7,2018-05-14 14:00:00,10.8,16.7,
MY7,2018-05-14 15:00:00,11.0,12.1,
MY7,2018-05-14 16:00:00,9.2,13.8,
MY7,2018-05-14 17:00:00,7.8,13.6,
MY7,2018-05-14 18:00:00,6.9,15.3,
MY7,2018-05-14 19:00:00,9.3,11.8,
MY7,2018-05-14 20:00:00,5.8,8.2,
MY7,2018-05-14 21:00:00,6.0,8.9,
MY7,2018-05-14 22:00:00,6.0,7.4,
MY7,2018-05-14 23:00:00,4.0,11.6,
MY7,2018-05-15 00:00:00,4.6,7.3,
MY7,2018-05-15 01:00:00,4.5,6.9,
MY7,2018-05-15 02:00:00,5.2,6.3,
MY7,2018-05-15 03:00:00,4.6,6.3,
MY7,2018-05-15 04:00:00,4.9,7.2,
MY7,2018-05-15 05:00:00,5.9,8.1,
MY7,2018-05-15 06:00:00,5.9,8.8,
MY7,2018-05-15 07:00:00,4.1,7.2,
MY7,2018-05-15 08:00:00,5.4,14.5,
MY7,2018-05-15 09:00:00,11.8,19.8,
MY7,2018-05-15 10:00:00,9.4,14.7,
MY7,2018-05-15 11:00:00,10.5,16.0,
MY7,2018-05-15 12:00:00,8.8,17.3,
MY7,2018-05-15 13:00:00,12.6,20.1,
MY7,2018-05-15 14:00:00,11.9,20.1,
MY7,2018-05-15 15:00:00,10.4,18.8,
MY7,2018-05-15 16:00:00,11.0,16.9,
MY7,2018-05-15 17:00:00,11.6,18.1,
MY7,2018-05-15 18:00:00,7.8,18.7,
MY7,2018-05-15 19:00:00,10.0,16.7,
MY7,2018-05-15 20:00:00,7.3,12.1,
MY7,2018-05-15 21:00:00,10.9,15.2,
MY7,2018-05-15 22:00:00,14.2,17.6,
MY7,2018-05-15 23:00:00,10.2,18.2,
MY7,2018-05-16 00:00:00,15.2,20.7,
MY7,2018-05-16 01:00:00,10.7,11.6,
MY7,2018-05-16 02:00:00,9.2,7.5,
MY7,2018-05-16 03:00:00,5.3,6.4,
MY7,2018-05-16 04:00:00,6.4,6.5,
MY7,2018-05-16 05:00:00,6.5,8.5,
MY7,2018-05-16 06:00:00,6.5,11.0,
MY7,2018-05-16 07:00:00,10.6,13.1,
MY7,2018-05-16 08:00:00,11.4,19.2,
MY7,2018-05-16 09:00:00,11.2,24.0,
MY7,2018-05-16 10:00:00,11.3,25.4,
MY7,2018-05-16 11:00:00,11.6,24.6,
MY7,2018-05-16 12:00:00,9.7,27.0,
MY7,2018-05-16 13:00:00,12.0,28.6,
MY7,2018-05-16 14:00:00,11.0,31.6,
MY7,2018-05-16 15:00:00,11.3,26.9,
MY7,2018-05-16 16:00:00,8.2,30.0,
MY7,2018-05-16 17:00:00,11.0,24.8,
MY7,2018-05-16 18:00:00,9.0,17.9,
MY7,2018-05-16 19:00:00,6.6,20.7,
MY7,2018-05-16 20:00:00,9.9,20.1,
MY7,2018-05-16 21:00:00,7.1,20.2,
MY7,2018-05-16 22:00:00,8.6,19.3,
MY7,2018-05-16 23:00:00,7.2,17.9,
MY7,2018-05-17 00:00:00,7.8,19.2,
MY7,2018-05-17 01:00:00,7.0,17.7,
MY7,2018-05-17 02:00:00,7.4,17.6,
MY7,2018-05-17 03:00:00,7.1,17.4,
MY7,2018-05-17 04:00:00,5.8,15.8,
MY7,2018-05-17 05:00:00,7.8,19.0,
MY7,2018-05-17 06:00:00,6.9,19.0,
MY7,2018-05-17 07:00:00,5.9,22.0,
MY7,2018-05-17 08:00:00,8.2,19.6,
MY7,2018-05-17 09:00:00,11.1,25.2,
MY7,2018-05-17 10:00:00,8.9,21.2,
MY7,2018-05-17 11:00:00,8.5,21.8,
MY7,2018-05-17 12:00:00,10.3,21.7,
MY7,2018-05-17 13:00:00,7.8,22.1,
MY7,2018-05-17 14:00:00,7.3,21.9,
MY7,2018-05-17 15:00:00,13.6,23.0,
MY7,2018-05-17 16:00:00,12.9,20.2,
MY7,2018-05-17 17:00:00,10.1,19.0,
MY7,2018-05-17 18:00:00,9.3,18.1,
MY7,2018-05-17 19:00:00,7.6,18.8,
MY7,2018-05-17 20:00:00,6.7,24.1,
MY7,2018-05-17 21:00:00,9.4,18.2,
MY7,2018-05-17 22:00:00,8.1,14.6,
MY7,2018-05-17 23:00:00,6.4,24.2,
MY7,2018-05-18 00:00:00,9.6,11.1,
MY7,2018-05-18 01:00:00,7.0,12.7,
MY7,2018-05-18 02:00:00,8.4,12.5,
MY7,2018-05-18 03:00:00,9.4,13.2,
MY7,2018-05-18 04:00:00,9.4,20.0,
MY7,2018-05-18 05:00:00,8.0,17.6,
MY7,2018-05-18 06:00:00,9.6,19.6,
MY7,2018-05-18 07:00:00,10.7,20.2,
MY7,2018-05-18 08:00:00,11.0,18.4,
MY7,2018-05-18 09:00:00,8.0,25.1,
MY7,2018-05-18 10:00:00,6.8,23.3,
MY7,2018-05-18 11:00:00,,17.9,
MY7,2018-05-18 12:00:00,,19.1,
MY7,2018-05-18 13:00:00,,20.0,
MY7,2018-05-18 14:00:00,,16.5,
MY7,2018-05-18 15:00:00,,15.2,
MY7,2018-05-18 16:00:00,,14.9,
MY7,2018-05-18 17:00:00,,15.5,
MY7,2018-05-18 18:00:00,,19.1,
MY7,2018-05-18 19:00:00,,19.3,
MY7,2018-05-18 20:00:00,,39.6,
MY7,2018-05-18 21:00:00,,37.4,
MY7,2018-05-18 22:00:00,,33.1,
MY7,2018-05-18 23:00:00,,34.5,
MY7,2018-05-19 00:00:00,,33.3,
MY7,2018-05-19 01:00:00,,29.2,
MY7,2018-05-19 02:00:00,,29.0,
MY7,2018-05-19 03:00:00,,31.5,
MY7,2018-05-19 04:00:00,,34.5,
MY7,2018-05-19 05:00:00,,36.0,
MY7,2018-05-19 06:00:00,,41.3,
MY7,2018-05-19 07:00:00,,39.0,
MY7,2018-05-19 08:00:00,,31.5,
MY7,2018-05-19 09:00:00,,29.3,
MY7,2018-05-19 10:00:00,,40.2,
MY7,2018-05-19 11:00:00,,23.2,
MY7,2018-05-19 12:00:00,,25.4,
MY7,2018-05-19 13:00:00,,19.4,
MY7,2018-05-19 14:00:00,,17.7,
MY7,2018-05-19 15:00:00,,17.1,
MY7,2018-05-19 16:00:00,,21.0,
MY7,2018-05-19 17:00:00,,31.5,
MY7,2018-05-19 18:00:00,,30.3,
MY7,2018-05-19 19:00:00,,26.1,
MY7,2018-05-19 20:00:00,,23.8,
MY7,2018-05-19 21:00:00,,30.1,
MY7,2018-05-19 22:00:00,,26.7,
MY7,2018-05-19 23:00:00,,25.9,
MY7,2018-05-20 00:00:00,,33.6,
MY7,2018-05-20 01:00:00,,37.5,
MY7,2018-05-20 02:00:00,,32.4,
MY7,2018-05-20 03:00:00,,27.8,
MY7,2018-05-20 04:00:00,,28.1,
MY7,2018-05-20 05:00:00,,31.8,
MY7,2018-05-20 06:00:00,,35.7,
MY7,2018-05-20 07:00:00,,36.8,
MY7,2018-05-20 08:00:00,,34.9,
MY7,2018-05-20 09:00:00,,32.5,
MY7,2018-05-20 10:00:00,,26.2,
MY7,2018-05-20 11:00:00,,26.5,
MY7,2018-05-20 12:00:00,,24.3,
MY7,2018-05-20 13:00:00,,26.5,
MY7,2018-05-20 14:00:00,,23.6,
MY7,2018-05-20 15:00:00,,20.7,
MY7,2018-05-20 16:00:00,,20.5,
MY7,2018-05-20 17:00:00,,21.5,
MY7,2018-05-20 18:00:00,,25.9,
MY7,2018-05-20 19:00:00,,32.6,
MY7,2018-05-20 20:00:00,,34.6,
MY7,2018-05-20 21:00:00,,38.9,
MY7,2018-05-20 22:00:00,,43.7,
MY7,2018-05-20 23:00:00,,50.3,
MY7,2018-05-21 00:00:00,,47.4,
MY7,2018-05-21 01:00:00,,45.8,
MY7,2018-05-21 02:00:00,,39.6,
MY7,2018-05-21 03:00:00,,38.7,
MY7,2018-05-21 04:00:00,,37.0,
MY7,2018-05-21 05:00:00,,33.4,
MY7,2018-05-21 06:00:00,,36.7,
MY7,2018-05-21 07:00:00,,43.0,
MY7,2018-05-21 08:00:00,,45.4,
MY7,2018-05-21 09:00:00,,40.6,
MY7,2018-05-21 10:00:00,,32.1,
MY7,2018-05-21 11:00:00,,24.9,
MY7,2018-05-21 12:00:00,,25.4,
MY7,2018-05-21 13:00:00,,27.9,
MY7,2018-05-21 14:00:00,,39.1,
MY7,2018-05-21 15:00:00,,36.3,
MY7,2018-05-21 16:00:00,,23.7,
MY7,2018-05-21 17:00:00,,26.9,
MY7,2018-05-21 18:00:00,,31.3,
MY7,2018-05-21 19:00:00,,32.0,
MY7,2018-05-21 20:00:00,,26.8,
MY7,2018-05-21 21:00:00,,30.4,
MY7,2018-05-21 22:00:00,,30.5,
MY7,2018-05-21 23:00:00,,24.6,
MY7,2018-05-22 00:00:00,,26.5,
MY7,2018-05-22 01:00:00,,27.4,
MY7,2018-05-22 02:00:00,,25.5,
MY7,2018-05-22 03:00:00,,25.0,
MY7,2018-05-22 04:00:00,,26.8,
MY7,2018-05-22 05:00:00,,29.0,
MY7,2018-05-22 06:00:00,,28.6,
MY7,2018-05-22 07:00:00,,28.1,
MY7,2018-05-22 08:00:00,,28.3,
MY7,2018-05-22 09:00:00,,27.4,
MY7,2018-05-22 10:00:00,,25.4,
MY7,2018-05-22 11:00:00,,28.8,
MY7,2018-05-22 12:00:00,,,
MY7,2018-05-22 13:00:00,,26.9,
MY7,2018-05-22 14:00:00,,27.5,
MY7,2018-05-22 15:00:00,,27.7,
MY7,2018-05-22 16:00:00,,28.2,
MY7,2018-05-22 17:00:00,,22.8,
MY7,2018-05-22 18:00:00,,21.9,
MY7,2018-05-22 19:00:00,,23.2,
MY7,2018-05-22 20:00:00,,24.2,
MY7,2018-05-22 21:00:00,,24.5,
MY7,2018-05-22 22:00:00,,24.7,
MY7,2018-05-22 23:00:00,,23.6,
MY7,2018-05-23 00:00:00,,23.8,
MY7,2018-05-23 01:00:00,,23.4,
MY7,2018-05-23 02:00:00,,21.0,
MY7,2018-05-23 03:00:00,,23.5,
MY7,2018-05-23 04:00:00,,21.5,
MY7,2018-05-23 05:00:00,,22.7,
MY7,2018-05-23 06:00:00,,22.3,
MY7,2018-05-23 07:00:00,,27.0,
MY7,2018-05-23 08:00:00,,25.0,
MY7,2018-05-23 09:00:00,,24.0,
MY7,2018-05-23 10:00:00,,28.4,
MY7,2018-05-23 11:00:00,,28.4,
MY7,2018-05-23 12:00:00,,26.5,
MY7,2018-05-23 13:00:00,,26.5,
MY7,2018-05-23 14:00:00,,24.7,
MY7,2018-05-23 15:00:00,,31.8,
MY7,2018-05-23 16:00:00,,30.0,
MY7,2018-05-23 17:00:00,,30.2,
MY7,2018-05-23 18:00:00,,29.7,
MY7,2018-05-23 19:00:00,,28.6,
MY7,2018-05-23 20:00:00,,27.9,
MY7,2018-05-23 21:00:00,,25.9,
MY7,2018-05-23 22:00:00,,23.5,
MY7,2018-05-23 23:00:00,,21.7,
MY7,2018-05-24 00:00:00,,23.5,
MY7,2018-05-24 01:00:00,,19.6,
MY7,2018-05-24 02:00:00,,18.6,
MY7,2018-05-24 03:00:00,,22.5,
MY7,2018-05-24 04:00:00,,21.7,
MY7,2018-05-24 05:00:00,,20.7,
MY7,2018-05-24 06:00:00,,27.4,
MY7,2018-05-24 07:00:00,,27.9,
MY7,2018-05-24 08:00:00,,30.2,
MY7,2018-05-24 09:00:00,,32.1,
MY7,2018-05-24 10:00:00,,39.0,
MY7,2018-05-24 11:00:00,,39.6,
MY7,2018-05-24 12:00:00,,39.6,
MY7,2018-05-24 13:00:00,,42.4,
MY7,2018-05-24 14:00:00,,54.6,
MY7,2018-05-24 15:00:00,,57.2,
MY7,2018-05-24 16:00:00,,55.1,
MY7,2018-05-24 17:00:00,,60.9,
MY7,2018-05-24 18:00:00,,55.1,
MY7,2018-05-24 19:00:00,,43.2,
MY7,2018-05-24 20:00:00,,16.4,
MY7,2018-05-24 21:00:00,,20.8,
MY7,2018-05-24 22:00:00,,24.0,
MY7,2018-05-24 23:00:00,,18.6,
MY7,2018-05-25 00:00:00,16.2,14.9,
MY7,2018-05-25 01:00:00,13.7,14.2,
MY7,2018-05-25 02:00:00,17.8,19.6,
MY7,2018-05-25 03:00:00,17.8,18.0,
MY7,2018-05-25 04:00:00,19.1,20.2,
MY7,2018-05-25 05:00:00,12.0,12.9,
MY7,2018-05-25 06:00:00,9.7,10.9,
MY7,2018-05-25 07:00:00,12.3,13.6,
MY7,2018-05-25 08:00:00,15.6,18.7,
MY7,2018-05-25 09:00:00,26.5,42.2,
MY7,2018-05-25 10:00:00,27.0,41.4,
MY7,2018-05-25 11:00:00,33.2,38.4,
MY7,2018-05-25 12:00:00,42.9,43.6,
MY7,2018-05-25 13:00:00,38.0,47.3,
MY7,2018-05-25 14:00:00,39.2,50.0,
MY7,2018-05-25 15:00:00,37.1,50.1,
MY7,2018-05-25 16:00:00,27.2,35.4,
MY7,2018-05-25 17:00:00,26.6,30.9,
MY7,2018-05-25 18:00:00,32.1,36.1,
MY7,2018-05-25 19:00:00,33.8,39.7,
MY7,2018-05-25 20:00:00,33.0,37.4,
MY7,2018-05-25 21:00:00,47.9,51.8,
MY7,2018-05-25 22:00:00,53.6,59.4,
MY7,2018-05-25 23:00:00,56.6,60.9,
MY7,2018-05-26 00:00:00,46.8,54.7,
MY7,2018-05-26 01:00:00,44.7,48.5,
MY7,2018-05-26 02:00:00,51.3,54.8,
MY7,2018-05-26 03:00:00,61.2,70.7,
MY7,2018-05-26 04:00:00,50.7,59.1,
MY7,2018-05-26 05:00:00,48.9,55.2,
MY7,2018-05-26 06:00:00,47.4,50.5,
MY7,2018-05-26 07:00:00,50.6,56.2,
MY7,2018-05-26 08:00:00,36.0,39.2,
MY7,2018-05-26 09:00:00,34.3,37.9,
MY7,2018-05-26 10:00:00,31.7,36.4,
MY7,2018-05-26 11:00:00,31.1,37.3,
MY7,2018-05-26 12:00:00,29.2,33.9,
MY7,2018-05-26 13:00:00,24.1,37.5,
MY7,2018-05-26 14:00:00,20.2,36.3,
MY7,2018-05-26 15:00:00,19.0,29.8,
MY7,2018-05-26 16:00:00,23.4,24.9,
MY7,2018-05-26 17:00:00,23.3,27.6,
MY7,2018-05-26 18:00:00,28.6,35.5,
MY7,2018-05-26 19:00:00,36.4,41.5,
MY7,2018-05-26 20:00:00,32.3,39.3,
MY7,2018-05-26 21:00:00,29.4,34.2,
MY7,2018-05-26 22:00:00,41.9,34.4,
MY7,2018-05-26 23:00:00,33.7,48.5,
MY7,2018-05-27 00:00:00,32.8,46.7,
MY7,2018-05-27 01:00:00,24.3,39.3,
MY7,2018-05-27 02:00:00,22.6,34.3,
MY7,2018-05-27 03:00:00,23.9,32.6,
MY7,2018-05-27 04:00:00,29.0,31.7,
MY7,2018-05-27 05:00:00,26.5,33.3,
MY7,2018-05-27 06:00:00,27.2,36.4,
MY7,2018-05-27 07:00:00,28.2,40.2,
MY7,2018-05-27 08:00:00,33.0,54.5,
MY7,2018-05-27 09:00:00,32.2,45.0,
MY7,2018-05-27 10:00:00,34.7,49.8,
